# {'participant': 'juan-carlos', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_févr._01_1620', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.00065804249524}
subj, EEG,trial,time, stimulus, response
juan-carlos,True,42,31.9518439770,tap,l
juan-carlos,True,43,32.2510068417,stimulus,
juan-carlos,True,43,32.7551088333,tap,s
juan-carlos,True,44,33.0010218620,stimulus,
juan-carlos,True,44,33.5867929459,tap,s
juan-carlos,True,45,33.7510368824,stimulus,
juan-carlos,True,45,34.2805838585,tap,l
juan-carlos,True,46,34.5010519028,stimulus,
juan-carlos,True,46,35.2257828712,tap,s
juan-carlos,True,47,35.2510709763,stimulus,
juan-carlos,True,47,35.8749849796,tap,s
juan-carlos,True,48,36.0010950565,stimulus,
juan-carlos,True,48,36.4714908600,tap,l
juan-carlos,True,49,36.7511239052,stimulus,
juan-carlos,True,50,37.5011329651,stimulus,
juan-carlos,True,50,37.5787999630,tap,s
juan-carlos,True,50,38.1915500164,tap,s
juan-carlos,True,51,38.2511458397,stimulus,
juan-carlos,True,51,38.7799339294,tap,l
juan-carlos,True,52,39.0011649132,stimulus,
juan-carlos,True,52,39.6561479568,tap,s
juan-carlos,True,53,39.7511799335,stimulus,
juan-carlos,True,53,40.3540349007,tap,s
juan-carlos,True,54,40.5012059212,stimulus,
juan-carlos,True,54,41.0154628754,tap,l
juan-carlos,True,55,41.2512190342,stimulus,
juan-carlos,True,55,41.8267309666,tap,s
juan-carlos,True,56,42.0012350082,stimulus,
juan-carlos,True,56,42.5611958504,tap,s
juan-carlos,True,57,42.7512550354,stimulus,
juan-carlos,True,57,43.3522539139,tap,l
juan-carlos,True,58,43.5013439655,stimulus,
juan-carlos,True,58,44.0866408348,tap,s
juan-carlos,True,59,44.2513518333,stimulus,
juan-carlos,True,59,44.8534219265,tap,s
juan-carlos,True,60,45.0013458729,stimulus,
juan-carlos,True,60,45.5511839390,tap,l
juan-carlos,True,61,45.7513480186,stimulus,
juan-carlos,True,61,46.3138959408,tap,s
juan-carlos,True,62,46.5013470650,stimulus,
juan-carlos,True,62,47.1739959717,tap,s
juan-carlos,True,63,47.2514169216,stimulus,
juan-carlos,True,63,47.8191339970,tap,l
juan-carlos,True,64,48.0014510155,stimulus,
juan-carlos,True,64,48.4885549545,tap,s
juan-carlos,True,65,48.7514019012,stimulus,
juan-carlos,True,65,49.1945428848,tap,s
juan-carlos,True,66,49.5014328957,stimulus,
juan-carlos,True,66,49.8964259624,tap,l
juan-carlos,True,67,50.2514619827,stimulus,
juan-carlos,True,67,50.5780799389,tap,s
juan-carlos,True,68,51.0014748573,stimulus,
juan-carlos,True,68,51.3367469311,tap,s
juan-carlos,True,69,51.7514998913,stimulus,
juan-carlos,True,69,52.0590279102,tap,l
juan-carlos,True,70,52.5015439987,stimulus,
juan-carlos,True,70,52.8338489532,tap,s
juan-carlos,True,71,53.2515330315,stimulus,
juan-carlos,True,71,53.6858730316,tap,s
juan-carlos,True,72,54.0015439987,stimulus,
juan-carlos,True,72,54.2863559723,tap,l
juan-carlos,True,73,54.7515659332,stimulus,
juan-carlos,True,73,55.0612199306,tap,s
juan-carlos,True,74,55.5015819073,stimulus,
juan-carlos,True,74,55.8563580513,tap,s
juan-carlos,True,75,56.2515988350,stimulus,
juan-carlos,True,75,56.6110689640,tap,l
juan-carlos,True,76,57.0016160011,stimulus,
juan-carlos,True,76,57.4345028400,tap,s
juan-carlos,True,77,57.7516319752,stimulus,
juan-carlos,True,77,58.1527478695,tap,s
juan-carlos,True,78,58.5016498566,stimulus,
juan-carlos,True,78,58.9114379883,tap,l
juan-carlos,True,79,59.2516779900,stimulus,
juan-carlos,True,79,59.8687820435,tap,s
juan-carlos,True,80,60.0016899109,stimulus,
juan-carlos,True,80,60.6031210423,tap,s
juan-carlos,True,81,60.7517118454,stimulus,
juan-carlos,True,81,61.3009140491,tap,l
juan-carlos,True,82,61.5017259121,stimulus,
juan-carlos,True,82,62.0271439552,tap,s
juan-carlos,True,83,62.2517418861,stimulus,
juan-carlos,True,83,62.7290179729,tap,s
juan-carlos,True,84,63.0017600060,stimulus,
juan-carlos,True,84,63.4715650082,tap,l
juan-carlos,True,85,63.7517788410,stimulus,
juan-carlos,True,85,64.2990889549,tap,s
juan-carlos,True,86,64.5017988682,stimulus,
juan-carlos,True,86,65.1105740070,tap,s
juan-carlos,True,87,65.2518198490,stimulus,
juan-carlos,True,87,65.8043689728,tap,l
juan-carlos,True,88,66.0018408298,stimulus,
juan-carlos,True,88,66.6603698730,tap,s
juan-carlos,True,89,73.3666348457,probe_task,3
juan-carlos, True,89,77.1500179768,probe_intention,1
juan-carlos,True,89,79.5332849026,probe_distraction,0
juan-carlos,True,90,83.3165819645,stimulus,
juan-carlos,True,90,83.6237318516,tap,s
juan-carlos,True,91,84.0665669441,stimulus,
juan-carlos,True,91,84.1107058525,tap,s
juan-carlos,True,92,84.8165800571,stimulus,
juan-carlos,True,92,84.8410029411,tap,l
juan-carlos,True,92,85.5509760380,tap,s
juan-carlos,True,93,85.5665988922,stimulus,
juan-carlos,True,94,86.3166189194,stimulus,
juan-carlos,True,94,86.3257699013,tap,s
juan-carlos,True,94,87.0033938885,tap,l
juan-carlos,True,95,87.0666420460,stimulus,
juan-carlos,True,95,87.7903950214,tap,s
juan-carlos,True,96,87.8166608810,stimulus,
juan-carlos,True,96,88.4355089664,tap,s
juan-carlos,True,97,88.5666818619,stimulus,
juan-carlos,True,97,89.1374928951,tap,l
juan-carlos,True,98,89.3166940212,stimulus,
juan-carlos,True,98,89.8961830139,tap,s
juan-carlos,True,99,90.0667090416,stimulus,
juan-carlos,True,99,90.6833989620,tap,s
juan-carlos,True,100,90.8167278767,stimulus,
juan-carlos,True,100,91.3852069378,tap,l
juan-carlos,True,101,91.5667479038,stimulus,
juan-carlos,True,101,92.1763999462,tap,s
juan-carlos,True,102,92.3167600632,stimulus,
juan-carlos,True,102,92.9269568920,tap,s
juan-carlos,True,103,93.0667738914,stimulus,
juan-carlos,True,103,93.6491968632,tap,l
juan-carlos,True,104,93.8167920113,stimulus,
juan-carlos,True,104,94.3795099258,tap,s
juan-carlos,True,105,94.5668148994,stimulus,
juan-carlos,True,105,95.1869080067,tap,s
juan-carlos,True,106,95.3168289661,stimulus,
juan-carlos,True,106,95.9090130329,tap,l
juan-carlos,True,107,96.0668480396,stimulus,
juan-carlos,True,107,96.7487449646,tap,s
juan-carlos,True,108,96.8168599606,stimulus,
juan-carlos,True,108,97.4627339840,tap,s
juan-carlos,True,109,97.5668749809,stimulus,
juan-carlos,True,109,98.1485099792,tap,l
juan-carlos,True,110,98.3168969154,stimulus,
juan-carlos,True,110,98.9720540047,tap,s
juan-carlos,True,111,99.0669128895,stimulus,
juan-carlos,True,111,99.7226419449,tap,s
juan-carlos,True,112,99.8169379234,stimulus,
juan-carlos,True,112,100.4407758713,tap,l
juan-carlos,True,113,100.5669519901,stimulus,
juan-carlos,True,113,101.1710999012,tap,s
juan-carlos,True,114,101.3169670105,stimulus,
juan-carlos,True,114,101.9175369740,tap,s
juan-carlos,True,115,102.0669889450,stimulus,
juan-carlos,True,115,102.5789809227,tap,l
juan-carlos,True,116,102.8170149326,stimulus,
juan-carlos,True,116,103.4268169403,tap,s
juan-carlos,True,117,103.5670230389,stimulus,
juan-carlos,True,117,104.1206619740,tap,s
juan-carlos,True,118,104.3170440197,stimulus,
juan-carlos,True,118,104.8550488949,tap,l
juan-carlos,True,119,105.0670640469,stimulus,
juan-carlos,True,119,105.6502480507,tap,s
juan-carlos,True,120,105.8170750141,stimulus,
juan-carlos,True,120,106.3399159908,tap,s
juan-carlos,True,121,106.5670950413,stimulus,
juan-carlos,True,121,107.1554858685,tap,l
juan-carlos,True,122,107.3171129227,stimulus,
juan-carlos,True,122,107.9344179630,tap,s
juan-carlos,True,123,108.0671379566,stimulus,
juan-carlos,True,123,108.7498359680,tap,s
juan-carlos,True,124,108.8171548843,stimulus,
juan-carlos,True,124,109.4842369556,tap,l
juan-carlos,True,125,109.5671749115,stimulus,
juan-carlos,True,125,110.2185819149,tap,s
juan-carlos,True,126,110.3171880245,stimulus,
juan-carlos,True,126,110.9854209423,tap,s
juan-carlos,True,127,111.0672068596,stimulus,
juan-carlos,True,127,111.7198479176,tap,l
juan-carlos,True,128,111.8172218800,stimulus,
juan-carlos,True,128,112.4702808857,tap,s
juan-carlos,True,129,112.5672399998,stimulus,
juan-carlos,True,129,113.2208049297,tap,s
juan-carlos,True,130,113.3172619343,stimulus,
juan-carlos,True,130,113.9632878304,tap,l
juan-carlos,True,131,114.0672850609,stimulus,
juan-carlos,True,131,114.7220489979,tap,s
juan-carlos,True,132,114.8173170090,stimulus,
juan-carlos,True,132,115.4686338902,tap,s
juan-carlos,True,133,115.5673239231,stimulus,
juan-carlos,True,133,116.1218500137,tap,l
juan-carlos,True,134,116.3173439503,stimulus,
juan-carlos,True,134,116.9169559479,tap,s
juan-carlos,True,135,117.0674510002,stimulus,
juan-carlos,True,135,117.6149230003,tap,s
juan-carlos,True,136,117.8174300194,stimulus,
juan-carlos,True,136,118.3897809982,tap,l
juan-carlos,True,137,118.5674309731,stimulus,
juan-carlos,True,137,119.1769008636,tap,s
juan-carlos,True,138,119.3174319267,stimulus,
juan-carlos,True,138,119.9234330654,tap,s
juan-carlos,True,139,120.0675029755,stimulus,
juan-carlos,True,139,120.6578068733,tap,l
juan-carlos,True,140,120.8175029755,stimulus,
juan-carlos,True,140,121.4935278893,tap,s
juan-carlos,True,141,121.5675048828,stimulus,
juan-carlos,True,141,122.2441470623,tap,s
juan-carlos,True,142,122.3175029755,stimulus,
juan-carlos,True,142,122.9015269279,tap,l
juan-carlos,True,143,123.0675148964,stimulus,
juan-carlos,True,143,123.6927399635,tap,s
juan-carlos,True,144,123.8175308704,stimulus,
juan-carlos,True,144,124.3459529877,tap,s
juan-carlos,True,145,124.5675499439,stimulus,
juan-carlos,True,145,125.0438270569,tap,l
juan-carlos,True,146,125.3175728321,stimulus,
juan-carlos,True,146,125.8105609417,tap,s
juan-carlos,True,147,126.0676040649,stimulus,
juan-carlos,True,147,126.5125329494,tap,s
juan-carlos,True,148,126.8176078796,stimulus,
juan-carlos,True,148,127.3036370277,tap,l
juan-carlos,True,149,132.5143749714,probe_task,3
juan-carlos, True,149,135.8315398693,probe_intention,1
juan-carlos,True,149,138.2309379578,probe_distraction,0
juan-carlos,True,150,142.0145699978,stimulus,
juan-carlos,True,150,142.0819058418,tap,s
juan-carlos,True,150,142.7026760578,tap,s
juan-carlos,True,151,142.7644588947,stimulus,
juan-carlos,True,151,143.3478839397,tap,l
juan-carlos,True,152,143.5144610405,stimulus,
juan-carlos,True,152,144.1268069744,tap,s
juan-carlos,True,153,144.2644598484,stimulus,
juan-carlos,True,153,144.8815388680,tap,s
juan-carlos,True,154,145.0144619942,stimulus,
juan-carlos,True,154,145.5671968460,tap,l
juan-carlos,True,155,145.7644629478,stimulus,
juan-carlos,True,155,146.3339669704,tap,s
juan-carlos,True,156,146.5144629478,stimulus,
juan-carlos,True,156,147.1291799545,tap,s
juan-carlos,True,157,147.2645339966,stimulus,
juan-carlos,True,157,147.8310959339,tap,l
juan-carlos,True,158,148.0145359039,stimulus,
juan-carlos,True,158,148.5655679703,tap,s
juan-carlos,True,159,148.7645158768,stimulus,
juan-carlos,True,159,149.2795419693,tap,s
juan-carlos,True,160,149.5145368576,stimulus,
juan-carlos,True,160,150.0382268429,tap,l
juan-carlos,True,161,150.2645590305,stimulus,
juan-carlos,True,161,150.8130939007,tap,s
juan-carlos,True,162,151.0145750046,stimulus,
juan-carlos,True,162,151.5880279541,tap,s
juan-carlos,True,163,151.7645919323,stimulus,
juan-carlos,True,163,152.2615568638,tap,l
juan-carlos,True,164,152.5146129131,stimulus,
juan-carlos,True,164,153.0608799458,tap,s
juan-carlos,True,165,153.2646310329,stimulus,
juan-carlos,True,165,153.8681719303,tap,s
juan-carlos,True,166,154.0146520138,stimulus,
juan-carlos,True,166,154.5661318302,tap,l
juan-carlos,True,167,154.7646770477,stimulus,
juan-carlos,True,167,155.2193620205,tap,s
juan-carlos,True,168,155.5146908760,stimulus,
juan-carlos,True,168,155.9861948490,tap,s
juan-carlos,True,169,156.2647149563,stimulus,
juan-carlos,True,169,156.7546989918,tap,l
juan-carlos,True,170,157.0147378445,stimulus,
juan-carlos,True,170,157.4178159237,tap,s
juan-carlos,True,171,157.7647619247,stimulus,
juan-carlos,True,171,158.2129528522,tap,s
juan-carlos,True,172,158.5147569180,stimulus,
juan-carlos,True,172,158.9838340282,tap,l
juan-carlos,True,173,159.2647969723,stimulus,
juan-carlos,True,173,159.8034780025,tap,s
juan-carlos,True,174,160.0148079395,stimulus,
juan-carlos,True,174,160.5783140659,tap,s
juan-carlos,True,175,160.7648370266,stimulus,
juan-carlos,True,175,161.2964799404,tap,l
juan-carlos,True,176,161.5148580074,stimulus,
juan-carlos,True,176,162.1038260460,tap,s
juan-carlos,True,177,162.2648739815,stimulus,
juan-carlos,True,177,162.8381500244,tap,s
juan-carlos,True,178,163.0148930550,stimulus,
juan-carlos,True,178,163.5116839409,tap,l
juan-carlos,True,179,163.7649099827,stimulus,
juan-carlos,True,179,164.3839318752,tap,s
juan-carlos,True,180,164.5149278641,stimulus,
juan-carlos,True,180,165.1669678688,tap,s
juan-carlos,True,181,165.2649478912,stimulus,
juan-carlos,True,181,165.8040008545,tap,l
juan-carlos,True,182,166.0149469376,stimulus,
juan-carlos,True,182,166.6073238850,tap,s
juan-carlos,True,183,166.7649888992,stimulus,
juan-carlos,True,183,167.3254868984,tap,s
juan-carlos,True,184,167.5150089264,stimulus,
juan-carlos,True,184,167.9950518608,tap,l
juan-carlos,True,185,168.2650458813,stimulus,
juan-carlos,True,185,168.8671979904,tap,s
juan-carlos,True,186,169.0150449276,stimulus,
juan-carlos,True,186,169.6421010494,tap,s
juan-carlos,True,187,169.7650580406,stimulus,
juan-carlos,True,187,170.3805680275,tap,l
juan-carlos,True,188,170.5150840282,stimulus,
juan-carlos,True,188,171.1553659439,tap,s
juan-carlos,True,189,171.2651000023,stimulus,
juan-carlos,True,189,171.9059560299,tap,s
juan-carlos,True,190,172.0151219368,stimulus,
juan-carlos,True,190,172.5998039246,tap,l
juan-carlos,True,191,172.7651460171,stimulus,
juan-carlos,True,191,173.3990099430,tap,s
juan-carlos,True,192,173.5151638985,stimulus,
juan-carlos,True,192,174.1415460110,tap,s
juan-carlos,True,193,174.2651889324,stimulus,
juan-carlos,True,193,174.8353478909,tap,l
juan-carlos,True,194,175.0152049065,stimulus,
juan-carlos,True,194,175.6467969418,tap,s
juan-carlos,True,195,175.7652239799,stimulus,
juan-carlos,True,195,176.3081789017,tap,s
juan-carlos,True,196,176.5152468681,stimulus,
juan-carlos,True,196,177.0342910290,tap,l
juan-carlos,True,197,177.2652640343,stimulus,
juan-carlos,True,197,177.9390769005,tap,s
juan-carlos,True,198,178.0152790546,stimulus,
juan-carlos,True,198,178.6165769100,tap,s
juan-carlos,True,199,178.7653009892,stimulus,
juan-carlos,True,199,179.3916130066,tap,l
juan-carlos,True,200,179.5153639317,stimulus,
juan-carlos,True,200,180.1421830654,tap,s
juan-carlos,True,201,180.2653439045,stimulus,
juan-carlos,True,201,180.8198349476,tap,s
juan-carlos,True,202,181.0153620243,stimulus,
juan-carlos,True,202,181.6312398911,tap,l
juan-carlos,True,203,181.7653808594,stimulus,
juan-carlos,True,203,182.4305038452,tap,s
juan-carlos,True,204,182.5154030323,stimulus,
juan-carlos,True,204,183.2093958855,tap,s
juan-carlos,True,205,183.2654168606,stimulus,
juan-carlos,True,205,183.9031560421,tap,l
juan-carlos,True,206,184.0155069828,stimulus,
juan-carlos,True,206,184.6618950367,tap,s
juan-carlos,True,207,184.7655079365,stimulus,
juan-carlos,True,207,185.4125070572,tap,s
juan-carlos,True,208,185.5155088902,stimulus,
juan-carlos,True,208,186.0859708786,tap,l
juan-carlos,True,209,186.2655098438,stimulus,
juan-carlos,True,209,186.7757790089,tap,s
juan-carlos,True,210,187.0155098438,stimulus,
juan-carlos,True,210,187.5506260395,tap,s
juan-carlos,True,211,187.7656018734,stimulus,
juan-carlos,True,211,188.3418779373,tap,l
juan-carlos,True,212,188.5155990124,stimulus,
juan-carlos,True,212,189.0883510113,tap,s
juan-carlos,True,213,189.2655830383,stimulus,
juan-carlos,True,213,189.8187298775,tap,s
juan-carlos,True,214,190.0155839920,stimulus,
juan-carlos,True,214,190.5530869961,tap,l
juan-carlos,True,215,190.7656319141,stimulus,
juan-carlos,True,215,191.3198339939,tap,s
juan-carlos,True,216,191.5156228542,stimulus,
juan-carlos,True,216,191.9811930656,tap,s
juan-carlos,True,217,192.2656340599,stimulus,
juan-carlos,True,217,192.6911759377,tap,l
juan-carlos,True,218,193.0156569481,stimulus,
juan-carlos,True,218,193.4377329350,tap,s
juan-carlos,True,219,193.7656998634,stimulus,
juan-carlos,True,219,194.0827460289,tap,s
juan-carlos,True,220,194.5157010555,stimulus,
juan-carlos,True,220,194.9065189362,tap,l
juan-carlos,True,221,195.2657170296,stimulus,
juan-carlos,True,221,195.6853799820,tap,s
juan-carlos,True,222,196.0157339573,stimulus,
juan-carlos,True,222,196.4278988838,tap,s
juan-carlos,True,223,196.7657558918,stimulus,
juan-carlos,True,223,197.1460478306,tap,l
juan-carlos,True,224,197.5157709122,stimulus,
juan-carlos,True,224,197.9858958721,tap,s
juan-carlos,True,225,198.2657928467,stimulus,
juan-carlos,True,225,198.7405228615,tap,s
juan-carlos,True,226,199.0158159733,stimulus,
juan-carlos,True,226,199.4383618832,tap,l
juan-carlos,True,227,199.7658388615,stimulus,
juan-carlos,True,227,200.1727058887,tap,s
juan-carlos,True,228,200.5158319473,stimulus,
juan-carlos,True,228,200.9557549953,tap,s
juan-carlos,True,229,201.2658729553,stimulus,
juan-carlos,True,229,201.6900570393,tap,l
juan-carlos,True,230,202.0158908367,stimulus,
juan-carlos,True,230,202.4366319180,tap,s
juan-carlos,True,231,202.7658848763,stimulus,
juan-carlos,True,231,203.1628129482,tap,s
juan-carlos,True,232,203.5159258842,stimulus,
juan-carlos,True,232,203.8729388714,tap,l
juan-carlos,True,233,204.2659368515,stimulus,
juan-carlos,True,233,204.8991219997,tap,s
juan-carlos,True,234,205.0159540176,stimulus,
juan-carlos,True,234,205.5808160305,tap,s
juan-carlos,True,235,205.7659969330,stimulus,
juan-carlos,True,235,206.2625319958,tap,l
juan-carlos,True,236,206.5160019398,stimulus,
juan-carlos,True,236,207.0251970291,tap,s
juan-carlos,True,237,207.2660229206,stimulus,
juan-carlos,True,237,207.8447508812,tap,s
juan-carlos,True,238,208.0160398483,stimulus,
juan-carlos,True,238,208.5871758461,tap,l
juan-carlos,True,239,208.7660489082,stimulus,
juan-carlos,True,239,209.3377840519,tap,s
juan-carlos,True,240,209.5160858631,stimulus,
juan-carlos,True,240,210.0882909298,tap,s
juan-carlos,True,241,210.2661058903,stimulus,
juan-carlos,True,241,210.6442129612,tap,l
juan-carlos,True,242,211.0161190033,stimulus,
juan-carlos,True,242,211.5326209068,tap,s
juan-carlos,True,243,211.7661328316,stimulus,
juan-carlos,True,243,212.2629609108,tap,s
juan-carlos,True,244,212.5161459446,stimulus,
juan-carlos,True,244,212.9811909199,tap,l
juan-carlos,True,245,213.2661659718,stimulus,
juan-carlos,True,245,213.7318379879,tap,s
juan-carlos,True,246,214.0162060261,stimulus,
juan-carlos,True,246,214.3768589497,tap,s
juan-carlos,True,247,214.7662148476,stimulus,
juan-carlos,True,247,215.2733950615,tap,l
juan-carlos,True,248,215.5162270069,stimulus,
juan-carlos,True,248,215.9835429192,tap,s
juan-carlos,True,249,216.2662429810,stimulus,
juan-carlos,True,249,216.7583658695,tap,s
juan-carlos,True,250,223.0441348553,probe_task,3
juan-carlos, True,250,227.1442198753,probe_intention,1
juan-carlos,True,250,229.1774909496,probe_distraction,0
juan-carlos,True,251,232.9611599445,stimulus,
juan-carlos,True,251,233.5113120079,tap,s
juan-carlos,True,252,233.7110159397,stimulus,
juan-carlos,True,252,234.1725699902,tap,l
juan-carlos,True,253,234.4610340595,stimulus,
juan-carlos,True,253,234.9352810383,tap,s
juan-carlos,True,254,235.2110638618,stimulus,
juan-carlos,True,254,235.7507610321,tap,s
juan-carlos,True,255,235.9610679150,stimulus,
juan-carlos,True,255,236.4607758522,tap,l
juan-carlos,True,256,236.7110860348,stimulus,
juan-carlos,True,256,237.2885680199,tap,s
juan-carlos,True,257,237.4611039162,stimulus,
juan-carlos,True,257,238.0471379757,tap,s
juan-carlos,True,258,238.2111189365,stimulus,
juan-carlos,True,258,238.7977428436,tap,l
juan-carlos,True,259,238.9611358643,stimulus,
juan-carlos,True,259,239.5562779903,tap,s
juan-carlos,True,260,239.7111668587,stimulus,
juan-carlos,True,260,240.3190598488,tap,s
juan-carlos,True,261,240.4611709118,stimulus,
juan-carlos,True,261,241.0534620285,tap,l
juan-carlos,True,262,241.2111618519,stimulus,
juan-carlos,True,262,241.8810510635,tap,s
juan-carlos,True,263,241.9612050056,stimulus,
juan-carlos,True,263,242.5302548409,tap,s
juan-carlos,True,264,242.7112460136,stimulus,
juan-carlos,True,264,243.2565748692,tap,l
juan-carlos,True,265,243.4612360001,stimulus,
juan-carlos,True,265,244.0533230305,tap,s
juan-carlos,True,266,244.2112519741,stimulus,
juan-carlos,True,266,244.8096818924,tap,s
juan-carlos,True,267,244.9612479210,stimulus,
juan-carlos,True,267,245.5197460651,tap,l
juan-carlos,True,268,245.7112920284,stimulus,
juan-carlos,True,268,246.2598290443,tap,s
juan-carlos,True,269,246.4613120556,stimulus,
juan-carlos,True,269,247.0486299992,tap,s
juan-carlos,True,270,247.2113368511,stimulus,
juan-carlos,True,270,247.9127089977,tap,l
juan-carlos,True,271,247.9613399506,stimulus,
juan-carlos,True,271,248.6145808697,tap,s
juan-carlos,True,272,248.7113678455,stimulus,
juan-carlos,True,272,249.3651850224,tap,s
juan-carlos,True,273,249.4614009857,stimulus,
juan-carlos,True,273,250.0711500645,tap,l
juan-carlos,True,274,250.2114429474,stimulus,
juan-carlos,True,274,250.8216609955,tap,s
juan-carlos,True,275,250.9614219666,stimulus,
juan-carlos,True,275,251.6088349819,tap,s
juan-carlos,True,276,251.7114529610,stimulus,
juan-carlos,True,276,252.4120149612,tap,l
juan-carlos,True,277,252.4614598751,stimulus,
juan-carlos,True,277,253.0734410286,tap,s
juan-carlos,True,278,253.2114908695,stimulus,
juan-carlos,True,278,253.7268240452,tap,s
juan-carlos,True,279,253.9615068436,stimulus,
juan-carlos,True,279,254.4894499779,tap,l
juan-carlos,True,280,254.7115888596,stimulus,
juan-carlos,True,280,255.3699009418,tap,s
juan-carlos,True,281,255.4615888596,stimulus,
juan-carlos,True,281,256.0432779789,tap,s
juan-carlos,True,282,256.2116060257,stimulus,
juan-carlos,True,282,256.7874629498,tap,l
juan-carlos,True,283,256.9616608620,stimulus,
juan-carlos,True,283,257.6050179005,tap,s
juan-carlos,True,284,257.7116608620,stimulus,
juan-carlos,True,284,258.4610688686,tap,s
juan-carlos,True,285,258.4620850086,stimulus,
juan-carlos,True,285,259.0980229378,tap,l
juan-carlos,True,286,259.2116639614,stimulus,
juan-carlos,True,286,259.9094710350,tap,s
juan-carlos,True,287,259.9616639614,stimulus,
juan-carlos,True,288,260.7116880417,stimulus,
juan-carlos,True,288,260.7491409779,tap,s
juan-carlos,True,288,261.3172450066,tap,l
juan-carlos,True,289,261.4617049694,stimulus,
juan-carlos,True,289,262.1164050102,tap,s
