# {'participant': 'clonesa_g2_002', 'age': '27', 'sex': 'M', 'session': 'N', 'EEG': 'Yes', 'Block number': '7', 'duration in min': '5', 'P.freq': '1: 40-80 s', 'date': '2022_mars_25_1534', 'expName': 'FT-RSGT', 'frameRate': 59.95631539825033}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,0,0.0003690720,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,0,0.2279460430,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,1,0.7501881123,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,1,0.7767539024,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,2,1.5002000332,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,2,1.5123589039,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,2,2.2154929638,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,3,2.2502219677,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,3,2.9592471123,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,4,3.0002391338,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,4,3.7111511230,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,5,3.7502610683,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,5,4.4711599350,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,6,4.5002799034,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,6,5.2067661285,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,7,5.2502911091,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,8,6.0003130436,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,8,6.0033969879,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,8,6.7186911106,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,9,6.7503280640,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,9,7.4583480358,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,10,7.5003421307,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,10,8.2061569691,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,11,8.2503631115,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,11,8.9541029930,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,12,9.0004079342,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,12,9.6978700161,tap,l
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,13,9.7503919601,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,13,10.4212470055,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,14,10.5004091263,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,14,11.2057719231,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,15,11.2504229546,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,15,11.9250221252,tap,s
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,16,12.0004329681,stimulus,
baseline_7,clonesa_g2_002,27,M,7,True,1_probe_min,16,12.6769180298,tap,l
