# {'participant': 'toni', 'session': 'baseline', 'EEG': 'Yes', 'date': '2022_Feb_08_1834', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.04881091611103}
condition,block_num,subj, EEG,trial,time, stimulus, response
baseline_7,7,toni, True,55,41.9822070790,tap,s
baseline_7,7,toni,True,56,42.0071100070,stimulus,
baseline_7,7,toni, True,56,42.7262795980,tap,l
baseline_7,7,toni,True,57,42.7572225680,stimulus,
baseline_7,7,toni, True,57,43.4544029540,tap,s
baseline_7,7,toni,True,58,43.5073209440,stimulus,
baseline_7,7,toni, True,58,44.2143276000,tap,l
baseline_7,7,toni,True,59,44.2574398040,stimulus,
baseline_7,7,toni, True,59,44.9744932900,tap,s
baseline_7,7,toni,True,60,45.0075991850,stimulus,
baseline_7,7,toni, True,60,45.7504078560,tap,l
baseline_7,7,toni,True,61,45.7577044840,stimulus,
baseline_7,7,toni,True,62,46.5078175550,stimulus,
baseline_7,7,toni, True,62,46.5422896300,tap,l
baseline_7,7,toni, True,62,47.2544209850,tap,l
baseline_7,7,toni,True,63,47.2578824820,stimulus,
baseline_7,7,toni, True,63,47.9743453380,tap,s
baseline_7,7,toni,True,64,48.0080410830,stimulus,
baseline_7,7,toni, True,64,48.6942235150,tap,l
baseline_7,7,toni,True,65,48.7581574030,stimulus,
baseline_7,7,toni, True,65,49.4702199600,tap,l
baseline_7,7,toni,True,66,49.5082738220,stimulus,
baseline_7,7,toni, True,66,50.2145872530,tap,s
baseline_7,7,toni,True,67,50.2583295150,stimulus,
baseline_7,7,toni, True,67,50.9905208740,tap,l
baseline_7,7,toni,True,68,51.0084661060,stimulus,
baseline_7,7,toni, True,68,51.7585281650,tap,s
baseline_7,7,toni,True,69,51.7587987990,stimulus,
baseline_7,7,toni, True,69,52.4864341160,tap,s
baseline_7,7,toni,True,70,52.5089139930,stimulus,
baseline_7,7,toni, True,70,53.2383598760,tap,l
baseline_7,7,toni,True,71,53.2589829700,stimulus,
baseline_7,7,toni, True,71,53.9745461300,tap,l
baseline_7,7,toni,True,72,54.0090750730,stimulus,
baseline_7,7,toni, True,72,54.7344405400,tap,l
baseline_7,7,toni,True,73,54.7591669920,stimulus,
baseline_7,7,toni,True,74,55.5093114660,stimulus,
baseline_7,7,toni, True,74,55.5183493240,tap,l
baseline_7,7,toni,True,75,56.2594441890,stimulus,
baseline_7,7,toni, True,75,56.2784619650,tap,s
baseline_7,7,toni,True,76,57.0095492230,stimulus,
baseline_7,7,toni, True,76,57.0304453770,tap,l
baseline_7,7,toni,True,77,57.7596712710,stimulus,
baseline_7,7,toni, True,77,57.7664332630,tap,l
baseline_7,7,toni, True,77,58.5024664520,tap,s
baseline_7,7,toni,True,78,58.5098258540,stimulus,
baseline_7,7,toni, True,78,59.2225364840,tap,l
baseline_7,7,toni,True,79,59.2599958050,stimulus,
baseline_7,7,toni,True,80,60.0100538330,stimulus,
baseline_7,7,toni, True,80,60.0144765000,tap,s
baseline_7,7,toni, True,80,60.7104209730,tap,l
baseline_7,7,toni,True,81,60.7601920850,stimulus,
baseline_7,7,toni, True,81,61.5024341680,tap,s
baseline_7,7,toni,True,82,61.5102590370,stimulus,
baseline_7,7,toni, True,82,62.1502976560,tap,l
baseline_7,7,toni,True,83,62.2603918090,stimulus,
baseline_7,7,toni,True,84,63.0104771820,stimulus,
baseline_7,7,toni, True,84,63.0383895430,tap,s
baseline_7,7,toni, True,84,63.7587545180,tap,s
baseline_7,7,toni,True,85,63.7605928440,stimulus,
baseline_7,7,toni, True,85,64.5103305400,tap,l
baseline_7,7,toni,True,86,64.5107272640,stimulus,
baseline_7,7,toni, True,86,65.2382730960,tap,s
baseline_7,7,toni,True,87,65.2608410020,stimulus,
baseline_7,7,toni,True,88,66.0109350850,stimulus,
baseline_7,7,toni, True,88,66.0302454420,tap,l
baseline_7,7,toni, True,88,66.7426748940,tap,l
baseline_7,7,toni,True,89,66.7610561830,stimulus,
baseline_7,7,toni, True,89,67.4624376710,tap,l
baseline_7,7,toni,True,90,67.5111885080,stimulus,
baseline_7,7,toni, True,90,68.1586186220,tap,s
baseline_7,7,toni,True,91,68.2612719430,stimulus,
baseline_7,7,toni, True,91,68.8462461350,tap,l
baseline_7,7,toni,True,92,69.0113723910,stimulus,
baseline_7,7,toni, True,92,69.6623830260,tap,l
baseline_7,7,toni,True,93,69.7615369150,stimulus,
baseline_7,7,toni, True,93,70.4622923420,tap,l
baseline_7,7,toni,True,94,70.5116341910,stimulus,
baseline_7,7,toni, True,94,71.1906177630,tap,s
baseline_7,7,toni,True,95,71.2617166910,stimulus,
baseline_7,7,toni, True,95,71.9343984110,tap,s
baseline_7,7,toni,True,96,72.0118310360,stimulus,
baseline_7,7,toni, True,96,72.7344733160,tap,l
baseline_7,7,toni,True,97,72.7619098460,stimulus,
baseline_7,7,toni, True,97,73.4943498280,tap,s
baseline_7,7,toni,True,98,73.5120137520,stimulus,
baseline_7,7,toni, True,98,74.2384853340,tap,s
baseline_7,7,toni,True,99,74.2620707640,stimulus,
baseline_7,7,toni,True,100,75.0122809820,stimulus,
baseline_7,7,toni, True,100,75.0303081770,tap,l
baseline_7,7,toni, True,100,75.6863965580,tap,s
baseline_7,7,toni,True,101,75.7623243910,stimulus,
baseline_7,7,toni, True,101,76.4622201890,tap,s
baseline_7,7,toni,True,102,76.5124248080,stimulus,
baseline_7,7,toni, True,102,77.2463946410,tap,l
baseline_7,7,toni,True,103,77.2624971640,stimulus,
baseline_7,7,toni, True,103,77.9983060550,tap,s
baseline_7,7,toni,True,104,78.0127828790,stimulus,
baseline_7,7,toni,True,105,78.7628593490,stimulus,
baseline_7,7,toni, True,105,78.7663648320,tap,s
baseline_7,7,toni, True,105,79.4544950330,tap,s
baseline_7,7,toni,True,106,79.5129452370,stimulus,
baseline_7,7,toni, True,106,80.1825120080,tap,l
baseline_7,7,toni,True,107,80.2630442570,stimulus,
baseline_7,7,toni,True,108,81.0131358920,stimulus,
baseline_7,7,toni, True,108,81.0622127190,tap,s
baseline_7,7,toni,True,109,81.7632072880,stimulus,
baseline_7,7,toni, True,109,81.7902710900,tap,s
baseline_7,7,toni, True,109,82.4705349520,tap,s
baseline_7,7,toni,True,110,82.5132899580,stimulus,
baseline_7,7,toni, True,110,83.2146298670,tap,l
baseline_7,7,toni,True,111,83.2633441080,stimulus,
baseline_7,7,toni, True,111,83.9502796660,tap,s
baseline_7,7,toni,True,112,84.0134574520,stimulus,
baseline_7,7,toni, True,112,84.7023925180,tap,s
baseline_7,7,toni,True,113,84.7635241800,stimulus,
baseline_7,7,toni,True,114,85.5136362230,stimulus,
baseline_7,7,toni, True,114,85.5346718610,tap,l
baseline_7,7,toni, True,114,86.1824512550,tap,s
baseline_7,7,toni,True,115,90.6168404120,probe_task,2
baseline_7,7,toni, True,115,94.2679124530,probe_intention,2
baseline_7,7,toni,True,116,98.0492955400,stimulus,
baseline_7,7,toni, True,116,98.3025344710,tap,l
baseline_7,7,toni, True,116,98.7743114910,tap,s
baseline_7,7,toni,True,117,98.7993515570,stimulus,
baseline_7,7,toni, True,117,99.5105491030,tap,l
baseline_7,7,toni,True,118,99.5494528030,stimulus,
baseline_7,7,toni, True,118,100.2543406430,tap,l
baseline_7,7,toni,True,119,100.2995570770,stimulus,
baseline_7,7,toni, True,119,100.9906003670,tap,s
baseline_7,7,toni,True,120,101.0496462130,stimulus,
baseline_7,7,toni, True,120,101.7422413660,tap,l
baseline_7,7,toni,True,121,101.7997680640,stimulus,
baseline_7,7,toni, True,121,102.5184764880,tap,l
baseline_7,7,toni,True,122,102.5498922910,stimulus,
baseline_7,7,toni, True,122,103.2304607860,tap,s
baseline_7,7,toni,True,123,103.3000086210,stimulus,
baseline_7,7,toni, True,123,103.9665530550,tap,l
baseline_7,7,toni,True,124,104.0501144740,stimulus,
baseline_7,7,toni,True,125,104.8001777290,stimulus,
baseline_7,7,toni, True,125,104.8226392060,tap,l
baseline_7,7,toni, True,125,105.5184237920,tap,s
baseline_7,7,toni,True,126,105.5503006020,stimulus,
baseline_7,7,toni, True,126,106.2143300110,tap,l
baseline_7,7,toni,True,127,106.3004016260,stimulus,
baseline_7,7,toni,True,128,107.0505093680,stimulus,
baseline_7,7,toni, True,128,107.7984725260,tap,l
baseline_7,7,toni,True,129,107.8006018930,stimulus,
baseline_7,7,toni, True,129,108.4703093870,tap,s
baseline_7,7,toni,True,130,108.5507157840,stimulus,
baseline_7,7,toni, True,130,109.2143434820,tap,s
baseline_7,7,toni,True,131,109.3008108630,stimulus,
baseline_7,7,toni, True,131,110.0142605210,tap,s
baseline_7,7,toni,True,132,110.0509774980,stimulus,
baseline_7,7,toni, True,132,110.7582973070,tap,s
baseline_7,7,toni,True,133,110.8010803430,stimulus,
baseline_7,7,toni, True,133,111.5504742820,tap,s
baseline_7,7,toni,True,134,111.5511920460,stimulus,
baseline_7,7,toni, True,134,112.2544394640,tap,l
baseline_7,7,toni,True,135,112.3017460590,stimulus,
baseline_7,7,toni, True,135,113.0226342060,tap,s
baseline_7,7,toni,True,136,113.0518319080,stimulus,
baseline_7,7,toni, True,136,113.7424025070,tap,s
baseline_7,7,toni,True,137,113.8019463750,stimulus,
baseline_7,7,toni, True,137,114.5343412930,tap,l
baseline_7,7,toni,True,138,114.5520510040,stimulus,
baseline_7,7,toni, True,138,115.1986261940,tap,s
baseline_7,7,toni,True,139,115.3020931780,stimulus,
baseline_7,7,toni, True,139,115.9423234750,tap,s
baseline_7,7,toni,True,140,116.0521799720,stimulus,
baseline_7,7,toni, True,140,116.7184769110,tap,l
baseline_7,7,toni,True,141,116.8022751300,stimulus,
baseline_7,7,toni, True,141,117.4462889450,tap,s
baseline_7,7,toni,True,142,117.5523887510,stimulus,
baseline_7,7,toni, True,142,118.1744652340,tap,s
baseline_7,7,toni,True,143,118.3024912580,stimulus,
baseline_7,7,toni, True,143,118.9583876400,tap,s
baseline_7,7,toni,True,144,119.0526113020,stimulus,
baseline_7,7,toni, True,144,119.7103747610,tap,l
baseline_7,7,toni,True,145,119.8027084620,stimulus,
baseline_7,7,toni, True,145,120.5344238600,tap,s
baseline_7,7,toni,True,146,120.5528482250,stimulus,
baseline_7,7,toni, True,146,121.2224184080,tap,l
baseline_7,7,toni,True,147,121.3028766070,stimulus,
baseline_7,7,toni, True,147,122.0224231740,tap,l
baseline_7,7,toni,True,148,122.0530187390,stimulus,
baseline_7,7,toni,True,149,122.8031085830,stimulus,
baseline_7,7,toni, True,149,122.8142962950,tap,l
baseline_7,7,toni, True,149,123.5182977860,tap,s
baseline_7,7,toni,True,150,123.5532117070,stimulus,
baseline_7,7,toni, True,150,124.1984138450,tap,l
baseline_7,7,toni,True,151,124.3033296410,stimulus,
baseline_7,7,toni, True,151,125.0062770690,tap,l
baseline_7,7,toni,True,152,125.0537671750,stimulus,
baseline_7,7,toni,True,153,125.8038854320,stimulus,
baseline_7,7,toni, True,153,125.8063570400,tap,l
baseline_7,7,toni, True,153,126.5103590630,tap,s
baseline_7,7,toni,True,154,126.5540923330,stimulus,
baseline_7,7,toni, True,154,127.2303765110,tap,l
baseline_7,7,toni,True,155,127.3041323030,stimulus,
baseline_7,7,toni, True,155,127.9983012520,tap,s
baseline_7,7,toni,True,156,128.0542362980,stimulus,
baseline_7,7,toni, True,156,128.7422514420,tap,l
baseline_7,7,toni,True,157,128.8042883890,stimulus,
baseline_7,7,toni,True,158,129.5543884100,stimulus,
baseline_7,7,toni, True,158,129.5822140320,tap,l
baseline_7,7,toni, True,158,130.2943342490,tap,l
baseline_7,7,toni,True,159,130.3044992300,stimulus,
baseline_7,7,toni, True,159,131.0144332650,tap,s
baseline_7,7,toni,True,160,131.0546467990,stimulus,
baseline_7,7,toni,True,161,131.8047397640,stimulus,
baseline_7,7,toni, True,161,131.8302728490,tap,l
baseline_7,7,toni,True,162,132.5548319640,stimulus,
baseline_7,7,toni, True,162,132.5583929430,tap,s
baseline_7,7,toni, True,162,133.2544450900,tap,s
baseline_7,7,toni,True,163,133.3049561350,stimulus,
baseline_7,7,toni, True,163,133.9663645230,tap,l
baseline_7,7,toni,True,164,134.0551034750,stimulus,
baseline_7,7,toni, True,164,134.7743811990,tap,l
baseline_7,7,toni,True,165,134.8051622410,stimulus,
baseline_7,7,toni, True,165,135.4783821260,tap,s
baseline_7,7,toni,True,166,135.5553015070,stimulus,
baseline_7,7,toni, True,166,136.2783842250,tap,l
baseline_7,7,toni,True,167,136.3053993900,stimulus,
baseline_7,7,toni, True,167,137.0303754940,tap,s
baseline_7,7,toni,True,168,137.0555168080,stimulus,
baseline_7,7,toni, True,168,137.7342923710,tap,s
baseline_7,7,toni,True,169,137.8056089620,stimulus,
baseline_7,7,toni, True,169,138.5343321670,tap,l
baseline_7,7,toni,True,170,138.5557532660,stimulus,
baseline_7,7,toni, True,170,139.2545703500,tap,s
baseline_7,7,toni,True,171,139.3058540450,stimulus,
baseline_7,7,toni, True,171,139.9742039180,tap,l
baseline_7,7,toni,True,172,140.0559620360,stimulus,
baseline_7,7,toni, True,172,140.7987834510,tap,l
baseline_7,7,toni,True,173,140.8060734240,stimulus,
baseline_7,7,toni,True,174,141.5562340060,stimulus,
baseline_7,7,toni, True,174,141.5982986580,tap,s
baseline_7,7,toni, True,174,142.2787340660,tap,s
baseline_7,7,toni,True,175,142.3063381250,stimulus,
baseline_7,7,toni,True,176,143.0564774050,stimulus,
baseline_7,7,toni, True,176,143.0703600740,tap,l
baseline_7,7,toni,True,177,143.8065733590,stimulus,
baseline_7,7,toni, True,177,143.8306190640,tap,s
baseline_7,7,toni, True,177,144.5102940070,tap,l
baseline_7,7,toni,True,178,144.5566905540,stimulus,
baseline_7,7,toni, True,178,145.2624408690,tap,s
baseline_7,7,toni,True,179,145.3068190570,stimulus,
baseline_7,7,toni, True,179,146.0384222690,tap,l
baseline_7,7,toni,True,180,146.0569709490,stimulus,
baseline_7,7,toni, True,180,146.7268301040,tap,l
baseline_7,7,toni,True,181,146.8070366960,stimulus,
baseline_7,7,toni,True,182,147.5571336730,stimulus,
baseline_7,7,toni, True,182,147.5666922130,tap,l
baseline_7,7,toni,True,183,148.3072746540,stimulus,
baseline_7,7,toni, True,183,148.3663807200,tap,s
baseline_7,7,toni, True,183,148.9903843280,tap,l
baseline_7,7,toni,True,184,149.0573673020,stimulus,
baseline_7,7,toni, True,184,149.7903434630,tap,l
baseline_7,7,toni,True,185,149.8074265560,stimulus,
baseline_7,7,toni, True,185,150.5424067660,tap,s
baseline_7,7,toni,True,186,150.5575866490,stimulus,
baseline_7,7,toni, True,186,151.2463015420,tap,l
baseline_7,7,toni,True,187,151.3076750140,stimulus,
baseline_7,7,toni, True,187,151.9984978850,tap,s
baseline_7,7,toni,True,188,152.0577913820,stimulus,
baseline_7,7,toni, True,188,152.7984092090,tap,l
baseline_7,7,toni,True,189,152.8079058270,stimulus,
baseline_7,7,toni,True,190,153.5580186190,stimulus,
baseline_7,7,toni, True,190,153.5664128900,tap,s
baseline_7,7,toni, True,190,154.3024600400,tap,l
baseline_7,7,toni,True,191,154.3081305860,stimulus,
baseline_7,7,toni, True,191,155.0544043330,tap,l
baseline_7,7,toni,True,192,155.0582548540,stimulus,
baseline_7,7,toni, True,192,155.7986959950,tap,s
baseline_7,7,toni,True,193,155.8083261640,stimulus,
baseline_7,7,toni,True,194,156.5584633960,stimulus,
baseline_7,7,toni, True,194,156.5742646500,tap,s
baseline_7,7,toni, True,194,157.2946976730,tap,s
baseline_7,7,toni,True,195,157.3085720770,stimulus,
baseline_7,7,toni,True,196,158.0587019430,stimulus,
baseline_7,7,toni, True,196,158.0627649900,tap,l
baseline_7,7,toni, True,196,158.7903295290,tap,s
baseline_7,7,toni,True,197,158.8088321870,stimulus,
baseline_7,7,toni, True,197,159.5502689990,tap,l
baseline_7,7,toni,True,198,159.5589456020,stimulus,
baseline_7,7,toni,True,199,160.3090826090,stimulus,
baseline_7,7,toni, True,199,160.3183315360,tap,s
baseline_7,7,toni,True,200,161.0592010930,stimulus,
baseline_7,7,toni, True,200,161.1102389580,tap,l
baseline_7,7,toni,True,201,161.8093250560,stimulus,
baseline_7,7,toni, True,201,161.8383873470,tap,s
baseline_7,7,toni,True,202,162.5594378660,stimulus,
baseline_7,7,toni, True,202,162.5744802810,tap,l
baseline_7,7,toni,True,203,163.3095538010,stimulus,
baseline_7,7,toni, True,203,163.3182917440,tap,l
baseline_7,7,toni, True,203,164.0462968480,tap,l
baseline_7,7,toni,True,204,164.0596781390,stimulus,
baseline_7,7,toni,True,205,164.8097891840,stimulus,
baseline_7,7,toni, True,205,164.8622983310,tap,s
baseline_7,7,toni, True,205,165.5583974210,tap,l
baseline_7,7,toni,True,206,165.5598578140,stimulus,
baseline_7,7,toni,True,207,166.3099555780,stimulus,
baseline_7,7,toni, True,207,166.3505428080,tap,s
baseline_7,7,toni,True,208,167.0600967010,stimulus,
baseline_7,7,toni, True,208,167.0782351960,tap,l
baseline_7,7,toni, True,208,167.7982289000,tap,s
baseline_7,7,toni,True,209,172.2439950930,probe_task,1
baseline_7,7,toni, True,209,174.9985567720,probe_intention,1
baseline_7,7,toni,True,210,178.7825428660,stimulus,
baseline_7,7,toni, True,210,178.9746120330,tap,l
baseline_7,7,toni,True,211,179.5324902550,stimulus,
baseline_7,7,toni, True,211,179.5743896490,tap,s
baseline_7,7,toni, True,211,180.2543022180,tap,s
baseline_7,7,toni,True,212,180.2825606620,stimulus,
baseline_7,7,toni, True,212,181.0063110500,tap,l
baseline_7,7,toni,True,213,181.0326523280,stimulus,
baseline_7,7,toni, True,213,181.7266995930,tap,s
baseline_7,7,toni,True,214,181.7827468050,stimulus,
baseline_7,7,toni, True,214,182.4784672760,tap,s
baseline_7,7,toni,True,215,182.5328665650,stimulus,
baseline_7,7,toni, True,215,183.2385951800,tap,s
baseline_7,7,toni,True,216,183.2829772300,stimulus,
baseline_7,7,toni, True,216,183.9343730220,tap,l
baseline_7,7,toni,True,217,184.0331339080,stimulus,
baseline_7,7,toni, True,217,184.7425330050,tap,s
baseline_7,7,toni,True,218,184.7832325200,stimulus,
baseline_7,7,toni, True,218,185.4623409930,tap,l
baseline_7,7,toni,True,219,185.5333753850,stimulus,
baseline_7,7,toni, True,219,186.2226455980,tap,s
baseline_7,7,toni,True,220,186.2835057310,stimulus,
baseline_7,7,toni,True,221,187.0335961720,stimulus,
baseline_7,7,toni, True,221,187.0542352150,tap,l
baseline_7,7,toni, True,221,187.7344661680,tap,s
baseline_7,7,toni,True,222,187.7836641100,stimulus,
baseline_7,7,toni, True,222,188.4222550840,tap,s
baseline_7,7,toni,True,223,188.5337785790,stimulus,
baseline_7,7,toni, True,223,189.2543024460,tap,l
baseline_7,7,toni,True,224,189.2838683870,stimulus,
baseline_7,7,toni,True,225,190.0339606650,stimulus,
baseline_7,7,toni, True,225,190.0383153100,tap,s
baseline_7,7,toni, True,225,190.7342914090,tap,l
baseline_7,7,toni,True,226,190.7840784550,stimulus,
baseline_7,7,toni, True,226,191.4863304070,tap,l
baseline_7,7,toni,True,227,191.5341983340,stimulus,
baseline_7,7,toni,True,228,192.2843171510,stimulus,
baseline_7,7,toni, True,228,192.2947767530,tap,l
baseline_7,7,toni,True,229,193.0344000260,stimulus,
baseline_7,7,toni, True,229,193.0466116140,tap,s
baseline_7,7,toni,True,230,193.7845252260,stimulus,
baseline_7,7,toni, True,230,193.8063502930,tap,l
baseline_7,7,toni,True,231,194.5346537110,stimulus,
baseline_7,7,toni, True,231,194.5982534370,tap,l
baseline_7,7,toni,True,232,195.2847913740,stimulus,
baseline_7,7,toni, True,232,195.3263359700,tap,l
baseline_7,7,toni,True,233,196.0349051280,stimulus,
baseline_7,7,toni, True,233,196.0703901850,tap,l
baseline_7,7,toni,True,234,196.7849831450,stimulus,
baseline_7,7,toni, True,234,196.7904210540,tap,s
baseline_7,7,toni, True,234,197.4866935380,tap,s
baseline_7,7,toni,True,235,197.5350796280,stimulus,
baseline_7,7,toni,True,236,198.2852078670,stimulus,
baseline_7,7,toni, True,236,198.2943593240,tap,l
