# {'participant': 'toni', 'session': 'randTMS', 'EEG': 'Yes', 'date': '2022_Feb_08_1802', 'expName': 'FT-RSGT-rTMS', 'frameRate': 60.031995373551176}
condition,block_num,subj, EEG,trial,time, stimulus, response
active_arrhTMS_5,5,toni,True,38,28.5052189670,stimulus,
active_arrhTMS_5,5,toni,True,39,29.2553306790,stimulus,
active_arrhTMS_5,5,toni,True,39,29.2784815210,tap,l
active_arrhTMS_5,5,toni,True,40,30.0054533260,stimulus,
active_arrhTMS_5,5,toni,True,40,30.0147247970,tap,l
active_arrhTMS_5,5,toni,True,40,30.7187437700,tap,s
active_arrhTMS_5,5,toni,True,41,30.7555519120,stimulus,
active_arrhTMS_5,5,toni,True,41,31.4710191450,tap,s
active_arrhTMS_5,5,toni,True,42,31.5056354590,stimulus,
active_arrhTMS_5,5,toni,True,25,31.5207048900,pulse,NA
active_arrhTMS_5,5,toni,True,26,31.6213147730,pulse,NA
active_arrhTMS_5,5,toni,True,27,31.7123020970,pulse,NA
active_arrhTMS_5,5,toni,True,29,32.0243522300,pulse,NA
active_arrhTMS_5,5,toni,True,42,32.2224389860,tap,l
active_arrhTMS_5,5,toni,True,43,32.2557260500,stimulus,
active_arrhTMS_5,5,toni,True,43,32.9588664860,tap,s
active_arrhTMS_5,5,toni,True,44,33.0058918070,stimulus,
active_arrhTMS_5,5,toni,True,44,33.7108163290,tap,l
active_arrhTMS_5,5,toni,True,45,33.7560012720,stimulus,
active_arrhTMS_5,5,toni,True,45,34.4706406760,tap,l
active_arrhTMS_5,5,toni,True,46,34.5061463800,stimulus,
active_arrhTMS_5,5,toni,True,46,35.2065432130,tap,s
active_arrhTMS_5,5,toni,True,47,35.2562518250,stimulus,
active_arrhTMS_5,5,toni,True,29,35.7757475430,pulse,NA
active_arrhTMS_5,5,toni,True,30,35.9040434190,pulse,NA
active_arrhTMS_5,5,toni,True,31,35.9299538260,pulse,NA
active_arrhTMS_5,5,toni,True,47,35.9744472290,tap,l
active_arrhTMS_5,5,toni,True,48,36.0063974140,stimulus,
active_arrhTMS_5,5,toni,True,33,36.2830760870,pulse,NA
active_arrhTMS_5,5,toni,True,48,36.7104396470,tap,s
active_arrhTMS_5,5,toni,True,49,36.7565062370,stimulus,
active_arrhTMS_5,5,toni,True,49,37.4946337500,tap,l
active_arrhTMS_5,5,toni,True,50,37.5066436840,stimulus,
active_arrhTMS_5,5,toni,True,50,38.2467031180,tap,l
active_arrhTMS_5,5,toni,True,51,38.2567630670,stimulus,
active_arrhTMS_5,5,toni,True,52,39.0068868160,stimulus,
active_arrhTMS_5,5,toni,True,52,39.0148767310,tap,s
active_arrhTMS_5,5,toni,True,53,39.7570312880,stimulus,
active_arrhTMS_5,5,toni,True,53,39.7745659810,tap,l
active_arrhTMS_5,5,toni,True,53,40.5026987360,tap,s
active_arrhTMS_5,5,toni,True,54,40.5071596830,stimulus,
active_arrhTMS_5,5,toni,True,33,40.6632903280,pulse,NA
active_arrhTMS_5,5,toni,True,34,40.7837244830,pulse,NA
active_arrhTMS_5,5,toni,True,35,40.8879920280,pulse,NA
active_arrhTMS_5,5,toni,True,54,41.1506213890,tap,s
active_arrhTMS_5,5,toni,True,37,41.1782310530,pulse,NA
active_arrhTMS_5,5,toni,True,55,41.2571906270,stimulus,
active_arrhTMS_5,5,toni,True,55,41.9346559450,tap,l
active_arrhTMS_5,5,toni,True,56,42.0073245940,stimulus,
active_arrhTMS_5,5,toni,True,56,42.7184995720,tap,s
active_arrhTMS_5,5,toni,True,57,42.7574160340,stimulus,
active_arrhTMS_5,5,toni,True,57,43.4624953440,tap,l
active_arrhTMS_5,5,toni,True,58,43.5075454410,stimulus,
active_arrhTMS_5,5,toni,True,59,44.2576705070,stimulus,
active_arrhTMS_5,5,toni,True,59,44.9506976570,tap,l
active_arrhTMS_5,5,toni,True,60,45.0078141700,stimulus,
active_arrhTMS_5,5,toni,True,37,45.5623280240,pulse,NA
active_arrhTMS_5,5,toni,True,38,45.5954820470,pulse,NA
active_arrhTMS_5,5,toni,True,39,45.6560061190,pulse,NA
active_arrhTMS_5,5,toni,True,60,45.7345919090,tap,s
active_arrhTMS_5,5,toni,True,61,45.7578899530,stimulus,
active_arrhTMS_5,5,toni,True,41,46.0697314150,pulse,NA
active_arrhTMS_5,5,toni,True,61,46.4628702310,tap,l
active_arrhTMS_5,5,toni,True,62,46.5080074640,stimulus,
active_arrhTMS_5,5,toni,True,62,47.1905681650,tap,s
active_arrhTMS_5,5,toni,True,63,47.2581067040,stimulus,
active_arrhTMS_5,5,toni,True,63,47.9106027740,tap,s
active_arrhTMS_5,5,toni,True,64,48.0081989180,stimulus,
active_arrhTMS_5,5,toni,True,64,48.7186266200,tap,l
active_arrhTMS_5,5,toni,True,65,48.7583091160,stimulus,
active_arrhTMS_5,5,toni,True,65,49.4307535140,tap,s
active_arrhTMS_5,5,toni,True,66,49.5084169920,stimulus,
active_arrhTMS_5,5,toni,True,66,50.2304631170,tap,l
active_arrhTMS_5,5,toni,True,67,50.2584856310,stimulus,
active_arrhTMS_5,5,toni,True,68,55.0281319960,probe_task,2
active_arrhTMS_5,5,toni,True,68,59.2959679270,probe_intention,3
active_arrhTMS_5,5,toni,True,69,63.0771074830,stimulus,
active_arrhTMS_5,5,toni,True,69,63.3268332950,tap,l
active_arrhTMS_5,5,toni,True,70,63.8271454090,stimulus,
active_arrhTMS_5,5,toni,True,70,63.8467190440,tap,l
active_arrhTMS_5,5,toni,True,70,64.5666131750,tap,l
active_arrhTMS_5,5,toni,True,71,64.5772969520,stimulus,
active_arrhTMS_5,5,toni,True,71,65.2946463200,tap,l
active_arrhTMS_5,5,toni,True,72,65.3274455990,stimulus,
active_arrhTMS_5,5,toni,True,72,66.0466883210,tap,s
active_arrhTMS_5,5,toni,True,73,66.0775014000,stimulus,
active_arrhTMS_5,5,toni,True,74,66.8276339750,stimulus,
active_arrhTMS_5,5,toni,True,74,66.8465944950,tap,s
active_arrhTMS_5,5,toni,True,1,67.1877998510,pulse,NA
active_arrhTMS_5,5,toni,True,2,67.2709303000,pulse,NA
active_arrhTMS_5,5,toni,True,3,67.3114826060,pulse,NA
active_arrhTMS_5,5,toni,True,74,67.5271875420,tap,s
active_arrhTMS_5,5,toni,True,75,67.5777270710,stimulus,
active_arrhTMS_5,5,toni,True,5,67.6911086930,pulse,NA
active_arrhTMS_5,5,toni,True,75,68.2625172970,tap,s
active_arrhTMS_5,5,toni,True,76,68.3278548080,stimulus,
active_arrhTMS_5,5,toni,True,76,68.9826393800,tap,l
active_arrhTMS_5,5,toni,True,77,69.0779562760,stimulus,
active_arrhTMS_5,5,toni,True,77,69.7665869400,tap,s
