# {'participant': 'clonesa_g2_002', 'age': '27', 'sex': 'M', 'session': 'N', 'EEG': 'Yes', 'Block number': '1', 'duration in min': '5', 'P.freq': '1: 40-80 s', 'date': '2022_mars_25_1414', 'expName': 'FT-RSGT', 'frameRate': 59.95237319291143}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,0,0.0004279613,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,0,0.3873760700,tap,s
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,1,0.7502450943,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,1,1.2400290966,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,2,1.5002419949,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,2,1.7234940529,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,2,2.2272601128,tap,s
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,3,2.2502410412,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,4,3.0002579689,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,4,3.0678009987,tap,s
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,5,3.7502770424,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,5,3.7946760654,tap,s
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,6,4.5002880096,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,6,4.5216360092,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,7,5.2503011227,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,7,5.3054111004,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,8,6.0003480911,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,8,6.0161600113,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,9,6.7503461838,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,9,6.7513060570,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,9,7.4943301678,tap,s
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,10,7.5003571510,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,11,8.2503859997,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,11,8.3186631203,tap,l
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,12,9.0004000664,stimulus,
baseline_1,clonesa_g2_002,27,M,1,True,1_probe_min,12,9.0537049770,tap,l
