# {'participant': 'clonesa_g2_001', 'age': '32', 'sex': 'F', 'session': 'Sr', 'EEG': 'Yes', 'Block number': '2', 'duration in min': '10', 'P.freq': '1: 40-80 s', 'date': '2022_mars_18_1347', 'expName': 'FT-RSGT', 'frameRate': 59.95023090743548}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,0,0.0010077953,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,1,0.7507448196,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,1,0.9083549976,tap,s
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,2,1.5007588863,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,2,1.5540709496,tap,s
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,2,2.2364289761,tap,l
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,3,2.2507929802,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,3,2.9673869610,tap,l
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,4,3.0007939339,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,4,3.7024788857,tap,s
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,5,3.7508080006,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,1,4.2626140118,pulse,NA
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,5,4.4253878593,tap,l
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,2,4.4298110008,pulse,NA
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,6,4.5008440018,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,3,4.5970129967,pulse,NA
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,5,4.7642419338,pulse,NA
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,7,5.2508499622,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,7,5.2741518021,tap,s
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,8,6.0008628368,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,8,6.0620739460,tap,l
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,9,6.7508909702,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,9,6.7565269470,tap,l
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,9,7.4876627922,tap,s
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,10,7.5008969307,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,5,8.2207939625,pulse,NA
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,11,8.2509357929,stimulus,
sham_rhTMS_2,clonesa_g2_001,32,F,2,True,1_probe_min,11,8.3810279369,tap,s
