# {'participant': 'monica', 'session': 'N', 'EEG': 'No', 'date': '2022_Feb_16_1511', 'expName': 'FT-RSGT', 'frameRate': 60.01777187268586}
subj, EEG,trial,time, stimulus, response
monica, False,336,307.0483841290,tap,s
monica,False,337,307.7870419880,stimulus,
monica, False,337,307.7951967800,tap,s
monica, False,337,308.4710446680,tap,s
monica,False,338,308.5371290710,stimulus,
monica, False,338,309.0768677930,tap,l
monica,False,339,309.2872428010,stimulus,
monica, False,339,309.7852350140,tap,l
monica,False,340,318.8932290810,probe_task,0
monica, False,340,321.2788647390,probe_intention,1
monica,False,341,325.0598141940,stimulus,
monica, False,341,325.4776240470,tap,s
monica,False,342,325.8098088790,stimulus,
monica, False,342,326.1139088360,tap,s
monica,False,343,326.5599035840,stimulus,
monica, False,343,326.8198352390,tap,l
monica,False,344,327.3100433920,stimulus,
monica, False,344,327.6458184780,tap,l
monica,False,345,328.0601561960,stimulus,
monica, False,345,328.2609035450,tap,l
monica,False,346,328.8102748270,stimulus,
monica, False,346,329.0936669760,tap,l
monica,False,347,329.5603888680,stimulus,
monica, False,347,329.7970269950,tap,l
monica,False,348,330.3105107300,stimulus,
monica, False,348,330.4736544700,tap,l
monica,False,349,331.0606286080,stimulus,
monica, False,349,331.1765950410,tap,s
monica, False,349,331.7965451980,tap,s
monica,False,350,331.8107252690,stimulus,
monica, False,350,332.3811477690,tap,s
monica,False,351,332.5608258310,stimulus,
monica,False,352,333.3109511670,stimulus,
monica, False,352,333.5658376210,tap,l
monica,False,353,334.0610598950,stimulus,
monica, False,353,334.4644381660,tap,l
monica,False,354,334.8111931790,stimulus,
monica, False,354,335.2347196300,tap,l
monica,False,355,335.5612912020,stimulus,
monica,False,356,336.3113675400,stimulus,
monica, False,356,336.7437837490,tap,l
monica,False,357,337.0615149360,stimulus,
monica, False,357,337.5603800970,tap,l
monica,False,358,337.8116179590,stimulus,
monica, False,358,338.2296703780,tap,l
monica,False,359,338.5617031180,stimulus,
monica, False,359,339.1402413380,tap,s
monica,False,360,339.3118305610,stimulus,
monica, False,360,339.7473317780,tap,s
monica,False,361,340.0619160810,stimulus,
monica, False,361,340.5712530300,tap,s
monica,False,362,340.8120119270,stimulus,
monica, False,362,341.4395939150,tap,l
monica,False,363,341.5620897500,stimulus,
monica, False,363,342.1530744440,tap,l
monica,False,364,342.3122278300,stimulus,
monica, False,364,342.9079192760,tap,l
monica,False,365,343.0623590590,stimulus,
monica, False,365,343.6360145130,tap,l
monica,False,366,343.8124464580,stimulus,
monica, False,366,344.3619802550,tap,l
monica,False,367,344.5625487110,stimulus,
monica, False,367,345.0683073560,tap,l
monica,False,368,345.3126765270,stimulus,
monica, False,368,345.9820942320,tap,s
monica,False,369,346.0627600140,stimulus,
monica, False,369,346.7539195190,tap,s
monica,False,370,346.8128711800,stimulus,
monica, False,370,347.4547125060,tap,s
monica,False,371,347.5629418840,stimulus,
monica, False,371,348.1309033010,tap,s
monica,False,372,348.3130512270,stimulus,
monica, False,372,348.8058094800,tap,s
monica,False,373,349.0631563380,stimulus,
monica, False,373,349.5017086530,tap,s
monica,False,374,349.8132882300,stimulus,
monica, False,374,350.3380103720,tap,s
monica,False,375,350.5633858780,stimulus,
monica, False,375,351.0206383950,tap,l
monica,False,376,351.3134928260,stimulus,
monica, False,376,351.8668648170,tap,s
monica,False,377,352.0635651610,stimulus,
monica, False,377,352.6530542860,tap,l
monica,False,378,352.8136772930,stimulus,
monica, False,378,353.4235826220,tap,l
monica,False,379,353.5638114090,stimulus,
monica, False,379,354.0265785830,tap,l
monica,False,380,354.3139061820,stimulus,
monica, False,380,354.7185216420,tap,s
monica,False,381,355.0639803900,stimulus,
monica, False,381,355.3165582460,tap,s
monica,False,382,355.8140920830,stimulus,
monica, False,382,356.0584953530,tap,s
monica,False,383,356.5641847430,stimulus,
monica, False,383,356.5915617380,tap,l
monica,False,384,357.3142684290,stimulus,
monica, False,384,357.3705002430,tap,s
monica, False,384,357.9835162660,tap,l
monica,False,385,358.0644085380,stimulus,
monica, False,385,358.6824772160,tap,l
monica,False,386,358.8145262920,stimulus,
monica, False,386,359.3751301040,tap,s
monica,False,387,359.5646451620,stimulus,
monica, False,387,360.0467179240,tap,s
monica,False,388,360.3147776000,stimulus,
monica, False,388,360.7789169010,tap,l
monica,False,389,361.0648720920,stimulus,
monica, False,389,361.5054000990,tap,l
monica,False,390,361.8149881530,stimulus,
monica, False,390,362.2570879250,tap,s
monica,False,391,362.5651013170,stimulus,
monica, False,391,362.9982406820,tap,s
monica,False,392,363.3151995810,stimulus,
monica, False,392,363.6680708590,tap,s
monica,False,393,364.0653256360,stimulus,
monica, False,393,364.4721330060,tap,s
monica,False,394,364.8153998340,stimulus,
monica, False,394,365.1779773970,tap,s
monica,False,395,365.5655016040,stimulus,
monica, False,395,365.9850138210,tap,l
monica,False,396,366.3156201150,stimulus,
monica, False,396,366.6759596480,tap,s
monica,False,397,367.0657520450,stimulus,
monica, False,397,367.4095593480,tap,s
monica,False,398,367.8158879000,stimulus,
monica, False,398,368.2606784370,tap,s
monica,False,399,368.5659611090,stimulus,
monica, False,399,369.1590172040,tap,s
monica, False,399,369.1701257700,tap,l
monica,False,400,369.3160979180,stimulus,
monica, False,400,369.9115916720,tap,s
monica, False,400,369.9358641310,tap,l
monica,False,401,370.0662041540,stimulus,
monica, False,401,370.6551918340,tap,l
monica, False,401,370.6946346300,tap,s
monica,False,402,370.8163245930,stimulus,
monica, False,402,371.4728013500,tap,s
monica, False,402,371.5045093950,tap,l
monica,False,403,371.5664155960,stimulus,
monica, False,403,372.2399914510,tap,s
monica, False,403,372.2755146230,tap,l
monica,False,404,372.3164987700,stimulus,
monica, False,404,372.9376040040,tap,l
monica,False,405,373.0666450680,stimulus,
monica, False,405,373.6959385490,tap,l
monica,False,406,373.8167185370,stimulus,
monica, False,406,374.3823891360,tap,s
monica,False,407,374.5668292120,stimulus,
monica, False,407,375.1889328410,tap,s
monica,False,408,375.3169567710,stimulus,
monica, False,408,375.9086135970,tap,l
monica,False,409,376.0670423060,stimulus,
monica, False,409,376.7135263450,tap,l
monica,False,410,376.8171585130,stimulus,
monica, False,410,377.4863605580,tap,s
monica,False,411,377.5672804250,stimulus,
monica, False,411,378.1905790720,tap,s
monica,False,412,378.3173585340,stimulus,
monica, False,412,378.9983286150,tap,s
monica,False,413,381.9082673590,probe_task,0
monica, False,413,383.1448265650,probe_intention,1
monica,False,414,386.9247939880,stimulus,
monica, False,414,386.9266349860,tap,l
monica,False,415,387.6748838480,stimulus,
monica, False,415,387.6839245460,tap,l
monica,False,416,388.4250056030,stimulus,
monica, False,416,388.5610030560,tap,s
monica,False,417,389.1751238530,stimulus,
monica, False,417,389.3245339210,tap,s
monica,False,418,389.9252411960,stimulus,
monica,False,419,390.6753141750,stimulus,
monica,False,420,391.4254513110,stimulus,
monica, False,420,391.4571238710,tap,l
monica, False,420,392.1146619190,tap,l
monica,False,421,392.1755841100,stimulus,
monica,False,422,392.9256813380,stimulus,
monica, False,422,393.1316779600,tap,s
monica,False,423,393.6757590880,stimulus,
monica,False,424,394.4258524890,stimulus,
monica, False,424,394.5978166830,tap,s
monica,False,425,395.1759737870,stimulus,
monica,False,426,395.9260545370,stimulus,
monica, False,426,396.5735692970,tap,s
monica, False,426,396.6253984780,tap,l
monica,False,427,396.6761741060,stimulus,
monica, False,427,397.1476899610,tap,l
monica,False,428,397.4262554280,stimulus,
monica,False,429,398.1763850860,stimulus,
monica, False,429,398.2206680740,tap,l
monica, False,429,398.8412494050,tap,s
monica,False,430,398.9264610640,stimulus,
monica, False,430,399.4832399710,tap,s
monica,False,431,399.6765466360,stimulus,
monica, False,431,400.3231325160,tap,s
monica,False,432,400.4266768600,stimulus,
monica,False,433,401.1768012850,stimulus,
monica,False,434,401.9269022290,stimulus,
monica,False,435,402.6770103380,stimulus,
monica,False,436,403.4271181570,stimulus,
monica,False,437,404.1772487820,stimulus,
monica,False,438,404.9273786480,stimulus,
monica,False,439,405.6774806280,stimulus,
monica,False,440,406.4275635400,stimulus,
monica, False,440,406.7279931920,tap,l
monica, False,440,406.7797860840,tap,s
monica,False,441,407.1776773690,stimulus,
monica, False,441,407.2276898000,tap,l
monica, False,441,407.2638780730,tap,s
monica, False,441,407.7998308640,tap,l
monica, False,441,407.8277238740,tap,s
monica,False,442,407.9277809820,stimulus,
monica, False,442,408.4878272490,tap,s
monica,False,443,408.6779117650,stimulus,
monica, False,443,408.7756375860,tap,l
monica, False,443,409.2042144220,tap,l
monica, False,443,409.2114997280,tap,s
monica,False,444,409.4280309000,stimulus,
monica, False,444,409.8500606870,tap,s
monica, False,444,409.8895297300,tap,l
monica,False,445,410.1781335090,stimulus,
monica, False,445,410.5598952420,tap,l
monica,False,446,410.9282251560,stimulus,
monica, False,446,411.5897598780,tap,l
monica,False,447,411.6783092800,stimulus,
monica, False,447,412.3986525260,tap,l
monica,False,448,412.4284470910,stimulus,
monica,False,449,413.1785414990,stimulus,
monica, False,449,413.2017498080,tap,s
monica,False,450,413.9286789860,stimulus,
monica, False,450,414.1275231880,tap,s
monica,False,451,414.6788153550,stimulus,
monica, False,451,414.7713728320,tap,l
monica,False,452,415.4289388660,stimulus,
monica, False,452,415.6403552400,tap,l
monica,False,453,416.1790410510,stimulus,
monica, False,453,416.4777834080,tap,l
monica,False,454,416.9291547870,stimulus,
monica, False,454,416.9833446070,tap,l
monica,False,455,417.6792560480,stimulus,
monica, False,455,417.7697418970,tap,s
monica,False,456,418.4293807840,stimulus,
monica, False,456,419.1304504800,tap,s
monica,False,457,419.1794992450,stimulus,
monica, False,457,419.8792034790,tap,l
monica,False,458,419.9295991080,stimulus,
monica, False,458,420.4563204950,tap,l
monica,False,459,420.6797172170,stimulus,
monica,False,460,421.4298062490,stimulus,
monica,False,461,422.1799091520,stimulus,
monica, False,461,422.5027939570,tap,l
monica,False,462,422.9300133390,stimulus,
monica, False,462,422.9431694410,tap,s
monica,False,463,423.6800880440,stimulus,
monica,False,464,424.4302289320,stimulus,
monica,False,465,425.1803680010,stimulus,
monica, False,465,425.9060119310,tap,s
monica,False,466,425.9304382050,stimulus,
monica, False,466,426.0406110840,tap,l
monica, False,466,426.5197185140,tap,l
monica,False,467,426.6805295940,stimulus,
monica, False,467,427.1932830780,tap,l
monica,False,468,427.4306082260,stimulus,
monica, False,468,427.9237097050,tap,s
monica,False,469,428.1807207070,stimulus,
monica,False,470,428.9308292290,stimulus,
monica, False,470,429.0568784490,tap,s
monica,False,471,429.6809218540,stimulus,
monica,False,472,430.4310108900,stimulus,
monica, False,472,430.9020323650,tap,l
monica,False,473,431.1811484560,stimulus,
monica, False,473,431.5068304740,tap,l
monica,False,474,435.0405187190,probe_task,0
monica, False,474,451.9750864490,probe_intention,1
monica,False,475,455.7580357350,stimulus,
monica,False,476,456.5080319850,stimulus,
monica,False,477,457.2581282860,stimulus,
monica,False,478,458.0082391620,stimulus,
monica,False,479,458.7583359970,stimulus,
monica,False,480,459.5084648370,stimulus,
monica, False,480,459.8081410850,tap,s
monica, False,480,459.9593436520,tap,l
monica,False,481,460.2585600890,stimulus,
monica, False,481,460.2695945540,tap,l
monica, False,481,460.8126316430,tap,l
monica,False,482,461.0086699720,stimulus,
monica, False,482,461.4205475930,tap,s
monica,False,483,461.7587662810,stimulus,
monica, False,483,462.1564429810,tap,s
monica,False,484,462.5088842970,stimulus,
monica, False,484,462.8526358330,tap,s
monica,False,485,463.2589842120,stimulus,
monica, False,485,463.5745784780,tap,l
monica,False,486,464.0090636380,stimulus,
monica, False,486,464.2154765380,tap,l
monica,False,487,464.7591746560,stimulus,
monica, False,487,464.8596363610,tap,l
monica,False,488,465.5092557790,stimulus,
monica, False,488,465.5444651740,tap,l
monica, False,488,466.2274167720,tap,s
monica,False,489,466.2593467590,stimulus,
monica, False,489,466.7590676050,tap,l
monica,False,490,467.0094766310,stimulus,
monica, False,490,467.4285652970,tap,s
monica,False,491,467.7596076870,stimulus,
monica, False,491,468.0791279740,tap,s
monica,False,492,468.5097001190,stimulus,
monica, False,492,468.7579756310,tap,s
monica,False,493,469.2597733000,stimulus,
monica, False,493,469.4459036030,tap,s
monica,False,494,470.0098693330,stimulus,
monica, False,494,470.0340497810,tap,s
monica, False,494,470.4117262240,tap,l
monica,False,495,470.7599679520,stimulus,
monica, False,495,471.1299892420,tap,l
monica,False,496,471.5100988250,stimulus,
monica, False,496,471.8250563790,tap,l
monica,False,497,472.2601929160,stimulus,
monica, False,497,472.6351736330,tap,l
monica,False,498,473.0103309630,stimulus,
monica, False,498,473.4158081410,tap,l
monica,False,499,473.7604673550,stimulus,
monica, False,499,473.8992486810,tap,s
monica,False,500,474.5105859620,stimulus,
monica, False,500,474.5517700280,tap,s
monica, False,500,475.1021883020,tap,l
monica,False,501,475.2606625060,stimulus,
monica, False,501,475.7007229960,tap,l
monica,False,502,476.0107380990,stimulus,
monica, False,502,476.3777049430,tap,l
monica,False,503,476.7608307360,stimulus,
monica, False,503,477.1718152840,tap,l
monica,False,504,477.5109660900,stimulus,
monica, False,504,477.9595404620,tap,l
monica,False,505,478.2610585610,stimulus,
monica, False,505,478.6475347480,tap,l
monica,False,506,479.0111615510,stimulus,
monica, False,506,479.3569241390,tap,s
monica,False,507,479.7612851160,stimulus,
monica, False,507,480.1434303530,tap,l
monica,False,508,480.5113782670,stimulus,
monica, False,508,480.8918419890,tap,l
monica,False,509,481.2614932640,stimulus,
monica, False,509,481.6564649140,tap,s
monica,False,510,482.0115935470,stimulus,
monica, False,510,482.2057102300,tap,l
monica,False,511,482.7617238380,stimulus,
monica, False,511,482.8354397890,tap,l
monica, False,511,483.4003071640,tap,l
monica,False,512,483.5118070520,stimulus,
monica, False,512,483.8843761470,tap,s
monica,False,513,484.2619380890,stimulus,
monica, False,513,484.6838409080,tap,s
monica,False,514,485.0120169220,stimulus,
monica, False,514,485.3864660850,tap,s
monica,False,515,485.7621168730,stimulus,
monica, False,515,485.9626369450,tap,l
monica,False,516,486.5122267410,stimulus,
monica, False,516,486.6262751710,tap,l
monica,False,517,487.2623158720,stimulus,
monica, False,517,487.2694512500,tap,l
monica, False,517,487.8932437220,tap,s
monica,False,518,488.0124488630,stimulus,
monica, False,518,488.7483924550,tap,s
monica,False,519,488.7625344870,stimulus,
monica, False,519,489.4789342090,tap,s
monica,False,520,489.5126392080,stimulus,
monica, False,520,490.1033554650,tap,l
monica,False,521,490.2627533830,stimulus,
monica, False,521,490.8809704790,tap,l
monica,False,522,491.0128278670,stimulus,
monica, False,522,491.7033244520,tap,l
monica,False,523,491.7629147170,stimulus,
monica, False,523,492.1930235490,tap,s
monica,False,524,492.5130514030,stimulus,
monica, False,524,493.0821044100,tap,s
monica,False,525,493.2631602770,stimulus,
monica,False,526,494.0132320230,stimulus,
monica, False,526,494.0788845060,tap,s
monica, False,526,494.7420343790,tap,s
monica,False,527,494.7633160790,stimulus,
monica, False,527,495.5078368420,tap,l
monica,False,528,495.5133953820,stimulus,
monica,False,529,496.2635266160,stimulus,
monica, False,529,496.3706126820,tap,l
monica,False,530,497.0136175460,stimulus,
monica, False,530,497.0903126550,tap,l
monica, False,530,497.7206942020,tap,l
monica,False,531,497.7637357240,stimulus,
monica, False,531,498.4929047060,tap,s
monica,False,532,498.5138424200,stimulus,
monica,False,533,499.2639441260,stimulus,
monica, False,533,499.5776129780,tap,s
monica,False,534,500.0140262330,stimulus,
monica, False,534,500.2427370590,tap,s
monica,False,535,500.7641621140,stimulus,
monica, False,535,500.9018702120,tap,s
monica, False,535,501.4764569210,tap,s
monica,False,536,501.5142529730,stimulus,
monica,False,537,502.2643339800,stimulus,
monica, False,537,502.4233560450,tap,l
monica,False,538,503.0144399840,stimulus,
monica, False,538,503.1705679470,tap,l
monica,False,539,503.7645841720,stimulus,
monica,False,540,504.5146878810,stimulus,
monica, False,540,504.7846916090,tap,l
monica,False,541,505.2648078930,stimulus,
monica, False,541,505.4472547500,tap,l
monica,False,542,506.0149361030,stimulus,
monica, False,542,506.1284761630,tap,l
monica, False,542,506.7171715220,tap,l
monica,False,543,506.7650266130,stimulus,
monica, False,543,507.4305435780,tap,s
monica,False,544,507.5151081670,stimulus,
monica,False,545,508.2651873930,stimulus,
monica, False,545,508.4551645370,tap,s
monica,False,546,509.0152939110,stimulus,
monica, False,546,509.1701970380,tap,s
monica,False,547,509.7654072730,stimulus,
monica, False,547,509.9850354230,tap,s
monica,False,548,510.5154742720,stimulus,
monica, False,548,510.6939653640,tap,l
monica,False,549,511.2656009920,stimulus,
monica, False,549,511.3374728180,tap,l
monica,False,550,512.0157169910,stimulus,
monica, False,550,512.1605104100,tap,l
monica,False,551,512.7658468030,stimulus,
monica, False,551,512.9228753160,tap,l
monica,False,552,513.5159729090,stimulus,
monica, False,552,513.5221315400,tap,s
monica,False,553,514.2660804590,stimulus,
monica, False,553,514.3484136350,tap,s
monica, False,553,515.0000465900,tap,l
monica,False,554,515.0161793600,stimulus,
monica,False,555,515.7662811130,stimulus,
monica, False,555,515.8121778330,tap,l
monica,False,556,521.1070287200,probe_task,0
monica, False,556,522.8092591290,probe_intention,1
monica,False,557,526.5904086460,stimulus,
monica, False,557,526.9817348010,tap,s
monica,False,558,527.3403880840,stimulus,
monica, False,558,527.5534252820,tap,s
monica, False,558,528.0405157010,tap,l
monica,False,559,528.0905025190,stimulus,
monica, False,559,528.8174521710,tap,l
monica,False,560,528.8405961880,stimulus,
monica, False,560,529.3665042000,tap,s
monica,False,561,529.5907291710,stimulus,
monica, False,561,530.1395097370,tap,s
monica,False,562,530.3407989530,stimulus,
monica, False,562,530.8354834280,tap,s
monica,False,563,531.0909011320,stimulus,
monica, False,563,531.7632615970,tap,l
monica,False,564,531.8410271850,stimulus,
monica,False,565,532.5911383000,stimulus,
monica, False,565,532.6762121590,tap,s
monica, False,565,533.2940609350,tap,s
monica,False,566,533.3412275210,stimulus,
monica,False,567,534.0913241160,stimulus,
monica, False,567,534.6751217560,tap,l
monica,False,568,534.8414339120,stimulus,
monica,False,569,535.5915705840,stimulus,
monica,False,570,536.3416914630,stimulus,
monica, False,570,536.6651751630,tap,l
monica,False,571,537.0918220420,stimulus,
monica, False,571,537.2500533050,tap,l
monica, False,571,537.7453264310,tap,s
monica,False,572,537.8419060050,stimulus,
monica, False,572,538.3169909170,tap,s
monica,False,573,538.5920285490,stimulus,
monica, False,573,538.8227163640,tap,s
monica,False,574,539.3422162920,stimulus,
monica, False,574,539.6139834080,tap,l
monica,False,575,540.0923596880,stimulus,
monica, False,575,540.1068416290,tap,l
monica, False,575,540.7549949870,tap,l
monica,False,576,540.8424428460,stimulus,
monica, False,576,541.4365688530,tap,l
monica,False,577,541.5925143520,stimulus,
monica, False,577,542.0920628160,tap,s
monica,False,578,542.3426403390,stimulus,
monica, False,578,542.6286985070,tap,s
monica,False,579,543.0927419840,stimulus,
monica, False,579,543.1920212540,tap,s
monica,False,580,543.8428313430,stimulus,
monica, False,580,544.0555177720,tap,s
monica,False,581,544.5929430250,stimulus,
monica,False,582,545.3430672720,stimulus,
monica, False,582,545.9920971280,tap,l
monica,False,583,546.0931689070,stimulus,
monica, False,583,546.6603807530,tap,l
monica,False,584,546.8432847320,stimulus,
monica,False,585,547.5933774450,stimulus,
monica, False,585,547.6735976110,tap,l
monica, False,585,548.2333489510,tap,l
monica,False,586,548.3434683390,stimulus,
monica, False,586,548.9931101190,tap,s
monica,False,587,549.0935683250,stimulus,
monica, False,587,549.5792693620,tap,l
monica,False,588,549.8436449110,stimulus,
monica, False,588,550.1834779480,tap,l
monica,False,589,550.5937878770,stimulus,
monica, False,589,550.9784263530,tap,l
monica,False,590,551.3439051140,stimulus,
monica, False,590,551.6581452940,tap,l
monica,False,591,552.0940309330,stimulus,
monica, False,591,552.5384936010,tap,l
monica,False,592,552.8441326110,stimulus,
monica, False,592,553.1831354230,tap,s
monica,False,593,553.5942200900,stimulus,
monica, False,593,553.8748885620,tap,s
monica,False,594,554.3443082580,stimulus,
monica, False,594,554.6414058280,tap,s
monica,False,595,555.0944437430,stimulus,
monica, False,595,555.3210826430,tap,s
monica,False,596,555.8445235200,stimulus,
monica, False,596,555.9912212470,tap,l
monica, False,596,556.5618798520,tap,l
monica,False,597,556.5946306810,stimulus,
monica,False,598,557.3447120950,stimulus,
monica, False,598,557.3924484140,tap,l
monica, False,598,557.9194156160,tap,s
monica,False,599,558.0948196890,stimulus,
monica, False,599,558.6160144550,tap,s
monica,False,600,558.8449251120,stimulus,
monica,False,601,559.5950252020,stimulus,
monica, False,601,559.7860312050,tap,s
monica, False,601,560.3198729920,tap,s
monica,False,602,560.3450987290,stimulus,
monica, False,602,561.0689764250,tap,l
monica,False,603,561.0952468100,stimulus,
monica, False,603,561.8337887950,tap,l
monica,False,604,561.8453465730,stimulus,
monica, False,604,562.5379354420,tap,l
monica,False,605,562.5954539240,stimulus,
monica, False,605,563.1628642320,tap,s
monica,False,606,563.3455577530,stimulus,
monica, False,606,563.9441159000,tap,s
monica,False,607,564.0956658680,stimulus,
monica, False,607,564.5856680550,tap,l
monica,False,608,564.8458003810,stimulus,
monica, False,608,565.3010101810,tap,l
monica,False,609,565.5958811540,stimulus,
monica, False,609,566.0876894410,tap,l
monica,False,610,566.3459714870,stimulus,
monica, False,610,566.8827418480,tap,s
monica,False,611,567.0961029050,stimulus,
monica, False,611,567.5742664410,tap,l
monica,False,612,567.8462402040,stimulus,
monica, False,612,568.5364195340,tap,l
monica,False,613,568.5963481810,stimulus,
monica, False,613,569.2974300040,tap,l
monica,False,614,569.3464728330,stimulus,
monica, False,614,569.7304721090,tap,s
monica,False,615,570.0965740580,stimulus,
monica, False,615,570.6743987180,tap,l
monica,False,616,570.8467112150,stimulus,
monica, False,616,571.2883333580,tap,l
monica,False,617,571.5968038370,stimulus,
monica, False,617,571.9100892020,tap,s
monica,False,618,572.3469271990,stimulus,
monica, False,618,572.6801993750,tap,s
monica,False,619,573.0970217140,stimulus,
monica, False,619,573.5047900660,tap,s
monica,False,620,573.8471024380,stimulus,
monica, False,620,574.4283047330,tap,s
monica,False,621,574.5971872640,stimulus,
monica, False,621,575.1719591130,tap,s
monica,False,622,575.3473121030,stimulus,
monica, False,622,575.8682180080,tap,s
monica,False,623,576.0973828820,stimulus,
monica, False,623,576.6509339750,tap,s
monica,False,624,576.8474959410,stimulus,
monica, False,624,577.2348749080,tap,l
monica,False,625,577.5976118700,stimulus,
monica, False,625,578.1608852480,tap,l
monica,False,626,578.3477232720,stimulus,
monica, False,626,578.9049105450,tap,l
monica,False,627,579.0978225350,stimulus,
monica, False,627,579.6261335050,tap,s
monica,False,628,579.8479057380,stimulus,
monica, False,628,580.3719902410,tap,s
monica,False,629,580.5979964450,stimulus,
monica, False,629,581.1578404460,tap,l
monica,False,630,581.3480732070,stimulus,
monica, False,630,581.8397565990,tap,l
monica,False,631,582.0981905200,stimulus,
monica, False,631,582.5896062370,tap,l
monica,False,632,582.8483232730,stimulus,
monica, False,632,583.3547574380,tap,l
monica,False,633,583.5984046040,stimulus,
monica, False,633,584.1305797460,tap,l
monica,False,634,584.3485209300,stimulus,
monica, False,634,584.7306553810,tap,s
monica,False,635,585.0986165070,stimulus,
monica, False,635,585.5699078200,tap,l
monica,False,636,585.8487169540,stimulus,
monica, False,636,586.5224611220,tap,l
monica,False,637,586.5987965310,stimulus,
monica, False,637,587.2093263950,tap,s
monica,False,638,587.3488943230,stimulus,
monica, False,638,587.9846326320,tap,s
monica,False,639,588.0989986550,stimulus,
monica, False,639,588.6852695220,tap,s
monica,False,640,588.8491239650,stimulus,
monica, False,640,589.4296567300,tap,s
monica,False,641,589.5992628810,stimulus,
monica, False,641,590.0670698940,tap,s
monica,False,642,590.3493926510,stimulus,
monica, False,642,590.9048765980,tap,s
monica,False,643,591.0994830760,stimulus,
monica, False,643,591.4535261140,tap,l
monica,False,644,591.8495990270,stimulus,
monica, False,644,592.3232809210,tap,s
monica,False,645,592.5997235460,stimulus,
monica, False,645,593.0833092570,tap,s
monica, False,645,593.2850674710,tap,l
monica,False,646,593.3498051240,stimulus,
monica, False,646,594.0491812930,tap,s
monica,False,647,594.0999381280,stimulus,
monica, False,647,594.7843803630,tap,l
monica,False,648,594.8500728700,stimulus,
monica, False,648,595.5441412400,tap,l
monica,False,649,595.6001527290,stimulus,
monica, False,649,596.1983931560,tap,s
monica,False,650,596.3502618670,stimulus,
monica,False,651,597.1003520270,stimulus,
monica, False,651,597.2129098180,tap,l
monica,False,652,597.8504713830,stimulus,
monica, False,652,597.8767422970,tap,l
monica, False,652,598.5279045880,tap,l
monica,False,653,598.6006047550,stimulus,
monica, False,653,599.2333018290,tap,l
monica,False,654,599.3507166970,stimulus,
monica, False,654,599.9368265250,tap,s
monica,False,655,600.1007783780,stimulus,
monica, False,655,600.5487701650,tap,l
monica,False,656,600.8509194170,stimulus,
monica, False,656,601.2510315230,tap,s
monica,False,657,601.6010057460,stimulus,
monica, False,657,602.0427642490,tap,s
monica,False,658,602.3510838780,stimulus,
monica, False,658,602.9556533060,tap,s
monica,False,659,603.1012162100,stimulus,
monica, False,659,603.6007208370,tap,l
monica,False,660,603.8513492800,stimulus,
monica, False,660,604.3764665630,tap,l
monica,False,661,604.6014509840,stimulus,
monica, False,661,605.0225196000,tap,l
monica,False,662,605.3515441220,stimulus,
monica, False,662,605.6267679020,tap,s
monica,False,663,608.7224771930,probe_task,0
monica, False,663,608.7926877270,probe_intention,1
monica,False,664,612.5721556180,stimulus,
monica, False,664,612.9048840140,tap,l
monica,False,665,613.3220902470,stimulus,
monica, False,665,613.4526237960,tap,l
monica,False,666,614.0721675660,stimulus,
monica, False,666,614.0825830510,tap,l
monica, False,666,614.7367353600,tap,s
monica,False,667,614.8223087030,stimulus,
monica, False,667,615.3491088690,tap,l
monica,False,668,615.5724400270,stimulus,
monica, False,668,616.1205999660,tap,l
monica,False,669,616.3225643080,stimulus,
monica, False,669,616.8296904820,tap,s
monica,False,670,617.0726298580,stimulus,
monica, False,670,617.7257017300,tap,s
monica,False,671,617.8227619310,stimulus,
monica, False,671,618.4147288550,tap,l
monica,False,672,618.5728469400,stimulus,
monica, False,672,619.1543406770,tap,l
monica,False,673,619.3229746410,stimulus,
monica, False,673,620.0183626160,tap,s
monica,False,674,620.0730970960,stimulus,
monica, False,674,620.6632002920,tap,s
monica,False,675,620.8231986550,stimulus,
monica, False,675,621.2479600800,tap,l
monica,False,676,621.5732678520,stimulus,
monica, False,676,622.0472253090,tap,l
monica,False,677,622.3233809840,stimulus,
monica, False,677,622.8222631320,tap,s
monica,False,678,623.0734826590,stimulus,
monica, False,678,623.6261499790,tap,s
monica,False,679,623.8235653940,stimulus,
monica, False,679,624.3333572050,tap,s
monica,False,680,624.5736831010,stimulus,
monica, False,680,625.0561778080,tap,s
monica,False,681,625.3238214880,stimulus,
monica, False,681,625.8740708840,tap,s
monica,False,682,626.0739064520,stimulus,
monica, False,682,626.5752187560,tap,l
monica,False,683,626.8240175190,stimulus,
monica, False,683,627.3092125360,tap,l
monica,False,684,627.5741104270,stimulus,
monica, False,684,628.1968986350,tap,s
monica,False,685,628.3241937800,stimulus,
monica, False,685,628.7963697040,tap,l
monica,False,686,629.0743108510,stimulus,
monica, False,686,629.6258129110,tap,l
monica,False,687,629.8244241100,stimulus,
monica, False,687,630.4068796200,tap,l
monica,False,688,630.5745402860,stimulus,
monica, False,688,631.0912463390,tap,l
monica,False,689,631.3246155040,stimulus,
monica, False,689,631.6658987730,tap,s
monica,False,690,632.0746949540,stimulus,
monica, False,690,632.4472107260,tap,s
monica,False,691,632.8247724610,stimulus,
monica, False,691,633.1237025520,tap,l
monica,False,692,633.5748652940,stimulus,
monica, False,692,634.1993342970,tap,l
