# {'participant': 'guillaume', 'age': '22', 'sex': 'M', 'session': 'N', 'EEG': 'No', 'Block number': '4', 'duration in min': '10', 'P.freq': '1: 40-80 s', 'date': '2022_févr._22_1629', 'expName': 'FT-RSGT', 'frameRate': 60.034752936394106}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
baseline_4,guillaume,22,M,4,False,1_probe_min,0,0.0001988411,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,0,0.3583588600,tap,l
baseline_4,guillaume,22,M,4,False,1_probe_min,1,0.7500729561,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,1,0.8710668087,tap,l
baseline_4,guillaume,22,M,4,False,1_probe_min,2,1.5000867844,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,2,1.5017189980,tap,s
baseline_4,guillaume,22,M,4,False,1_probe_min,3,2.2501080036,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,3,2.3289749622,tap,s
baseline_4,guillaume,22,M,4,False,1_probe_min,4,3.0001299381,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,4,3.0032958984,tap,s
baseline_4,guillaume,22,M,4,False,1_probe_min,5,3.7501428127,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,5,3.7519078255,tap,s
baseline_4,guillaume,22,M,4,False,1_probe_min,6,4.5001678467,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,6,5.1688687801,tap,l
baseline_4,guillaume,22,M,4,False,1_probe_min,7,5.2501859665,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,7,5.9174649715,tap,l
baseline_4,guillaume,22,M,4,False,1_probe_min,8,6.0002009869,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,8,6.6660768986,tap,l
baseline_4,guillaume,22,M,4,False,1_probe_min,9,6.7502210140,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,9,7.4146637917,tap,s
baseline_4,guillaume,22,M,4,False,1_probe_min,10,7.5002357960,stimulus,
baseline_4,guillaume,22,M,4,False,1_probe_min,10,8.1632869244,tap,l
