# {'participant': 'guillaume', 'age': '22', 'sex': 'M', 'session': 'N', 'EEG': 'No', 'Block number': '6', 'duration in min': '10', 'P.freq': '1: 40-80 s', 'date': '2022_févr._22_1710', 'expName': 'FT-RSGT', 'frameRate': 59.99525107780508}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
baseline_6,guillaume,22,M,6,False,1_probe_min,0,0.0002000332,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,0,0.3483510017,tap,l
baseline_6,guillaume,22,M,6,False,1_probe_min,1,0.7500720024,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,1,0.8218970299,tap,l
baseline_6,guillaume,22,M,6,False,1_probe_min,1,1.4528510571,tap,l
baseline_6,guillaume,22,M,6,False,1_probe_min,2,1.5000901222,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,2,2.2017829418,tap,s
baseline_6,guillaume,22,M,6,False,1_probe_min,3,2.2501089573,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,3,2.9943571091,tap,s
baseline_6,guillaume,22,M,6,False,1_probe_min,4,3.0001389980,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,4,3.7432610989,tap,l
baseline_6,guillaume,22,M,6,False,1_probe_min,5,3.7501411438,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,6,4.5001599789,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,6,4.5314781666,tap,s
baseline_6,guillaume,22,M,6,False,1_probe_min,7,5.2501749992,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,7,5.2803831100,tap,s
baseline_6,guillaume,22,M,6,False,1_probe_min,7,5.9899549484,tap,s
baseline_6,guillaume,22,M,6,False,1_probe_min,8,6.0001950264,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,8,6.7388739586,tap,space
baseline_6,guillaume,22,M,6,False,1_probe_min,9,6.7502069473,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,10,7.5002300739,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,10,7.5072851181,tap,l
baseline_6,guillaume,22,M,6,False,1_probe_min,11,8.2502789497,stimulus,
baseline_6,guillaume,22,M,6,False,1_probe_min,11,8.2562921047,tap,l
baseline_6,guillaume,22,M,6,False,1_probe_min,11,8.9657759666,tap,l
