# {'participant': 'guillaume', 'age': '22', 'sex': 'M', 'session': 'N', 'EEG': 'No', 'Block number': '3', 'duration in min': '10', 'P.freq': '2: 20-40 s', 'date': '2022_févr._22_1610', 'expName': 'FT-RSGT', 'frameRate': 60.00812640566787}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
baseline_3,guillaume,22,M,3,False,2_probes_min,0,0.0002050400,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,1,0.7500729561,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,2,1.5000829697,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,2,1.7213370800,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,3,2.2501029968,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,3,2.3126189709,tap,s
baseline_3,guillaume,22,M,3,False,2_probes_min,4,3.0001208782,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,5,3.7501299381,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,5,3.8080320358,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,5,4.4780049324,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,6,4.5001709461,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,7,5.2501740456,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,7,5.2657959461,tap,s
baseline_3,guillaume,22,M,3,False,2_probes_min,7,5.9749860764,tap,s
baseline_3,guillaume,22,M,3,False,2_probes_min,8,6.0001819134,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,9,6.7501978874,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,9,6.8021121025,tap,s
baseline_3,guillaume,22,M,3,False,2_probes_min,10,7.5002179146,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,10,7.5506269932,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,11,8.2502369881,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,11,8.2991790771,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,12,9.0002579689,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,12,9.0083611012,tap,s
baseline_3,guillaume,22,M,3,False,2_probes_min,12,9.7175679207,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,13,9.7502698898,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,14,10.5002839565,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,14,10.5053849220,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,15,11.2503070831,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,15,11.2539019585,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,15,11.9631628990,tap,l
baseline_3,guillaume,22,M,3,False,2_probes_min,16,12.0003240108,stimulus,
baseline_3,guillaume,22,M,3,False,2_probes_min,17,12.7503380775,stimulus,
