# {'participant': 'clonesa_g2_002', 'age': '27', 'sex': 'M', 'session': 'Sr', 'EEG': 'Yes', 'Block number': '5', 'duration in min': '10', 'P.freq': '1: 40-80 s', 'date': '2022_mars_31_1441', 'expName': 'FT-RSGT', 'frameRate': 59.95100211256936}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,0,0.0010190010,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,0,0.1990509033,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,1,0.7507688999,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,1,0.7717330456,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,1,1.4865579605,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,2,1.5007851124,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,2,2.1485450268,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,3,2.2508010864,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,3,2.8957118988,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,4,3.0008599758,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,5,3.7508358955,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,5,3.7524209023,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,5,4.4509699345,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,6,4.5008521080,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,1,4.6648108959,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,2,4.8155879974,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,3,4.9663560390,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,5,5.1170940399,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,6,5.1291410923,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,7,5.2508831024,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,7,5.9575719833,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,8,6.0008931160,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,8,6.6924309731,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,9,6.7509169579,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,9,7.4436979294,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,10,7.5009400845,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,10,8.1624510288,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,11,8.2509779930,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,11,8.9380710125,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,12,9.0009760857,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,5,9.5242130756,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,6,9.6749799252,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,12,9.6933779716,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,13,9.7509911060,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,7,9.8257188797,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,9,9.9764490128,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,13,10.4242999554,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,14,10.5010011196,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,14,11.2080049515,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,15,11.2510170937,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,15,11.9552049637,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,16,12.0010058880,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,16,12.6861219406,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,17,12.7510519028,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,17,13.4413490295,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,18,13.5010828972,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,18,14.1845319271,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,9,14.2194070816,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,19,14.2510910034,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,10,14.3701238632,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,11,14.5208978653,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,13,14.6716210842,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,19,14.9275538921,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,20,15.0011000633,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,20,15.7397010326,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,21,15.7511279583,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,21,16.4748370647,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,22,16.5011711121,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,22,17.1530020237,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,23,17.2511570454,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,23,17.9123110771,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,24,18.0011610985,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,24,18.6554479599,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,25,18.7512290478,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,13,19.0638079643,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,14,19.2145280838,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,15,19.3653149605,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,25,19.4513421059,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,26,19.5012800694,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,17,19.5160660744,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,26,20.1781520844,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,27,20.2512559891,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,27,20.9537990093,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,28,21.0012331009,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,28,21.6522440910,tap,l
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,29,21.7512910366,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,29,22.5008230209,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,30,22.5019071102,stimulus,
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,17,23.0554049015,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,30,23.2033910751,tap,s
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,18,23.2061920166,pulse,NA
sham_rhTMS_5,clonesa_g2_002,27,M,5,True,1_probe_min,31,23.2513229847,stimulus,
